time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.airspeed,.groundspeed,.heading,.throttle,.altitude,.climb
2023/04/21/09:46:57.444251,6748,1682088358,635664878,,3.4060516357421875,0.06053229793906212,321,0.0,290.47991943359375,0.12973208725452423
2023/04/21/09:46:57.444264,6749,1682088358,735535304,,3.4050331115722656,0.058547016233205795,321,0.0,290.49127197265625,0.12953346967697144
2023/04/21/09:46:57.444343,6750,1682088358,836951547,,3.4015085697174072,0.05500827357172966,321,0.0,290.5018005371094,0.12945805490016937
2023/04/21/09:46:57.444425,6751,1682088358,935814173,,3.4005167484283447,0.053066886961460114,321,0.0,290.5073547363281,0.12777483463287354
2023/04/21/09:46:57.444494,6752,1682088359,36758393,,3.400409460067749,0.05140974372625351,321,0.0,290.5144958496094,0.12623028457164764
2023/04/21/09:46:57.444504,6753,1682088359,137111291,,3.398063898086548,0.04978456348180771,321,0.0,290.5158996582031,0.12269692122936249
2023/04/21/09:46:57.444586,6754,1682088359,239469710,,3.3984568119049072,0.049354929476976395,320,0.0,290.5201110839844,0.12052300572395325
2023/04/21/09:46:57.444600,6755,1682088359,340663328,,3.399258613586426,0.05021233856678009,321,0.0,290.52423095703125,0.11812052130699158
2023/04/21/09:46:57.444611,6756,1682088359,438401449,,3.393895387649536,0.0446491502225399,321,0.0,290.5306091308594,0.11647336930036545
2023/04/21/09:46:57.444702,6757,1682088359,541243008,,3.3898234367370605,0.040378984063863754,320,0.0,290.5381774902344,0.11531022191047668
2023/04/21/09:46:57.444781,6758,1682088359,639873763,,3.3890013694763184,0.03966755047440529,320,0.0,290.5462646484375,0.11372294276952744
2023/04/21/09:46:57.444855,6759,1682088359,742542572,,3.384235143661499,0.03457900509238243,320,0.0,290.54833984375,0.11047746241092682
2023/04/21/09:46:57.444867,6760,1682088359,838027516,,3.3824198246002197,0.032837364822626114,320,0.0,290.5520324707031,0.10839422792196274
2023/04/21/09:46:57.444966,6761,1682088359,936755465,,3.3863844871520996,0.037185367196798325,320,0.0,290.5500183105469,0.10273919999599457
2023/04/21/09:46:57.445034,6762,1682088360,37639101,,3.3858847618103027,0.03675496205687523,320,0.0,290.55145263671875,0.1002555713057518
2023/04/21/09:46:57.445047,6763,1682088360,140281416,,3.385417938232422,0.036216773092746735,320,0.0,290.5563659667969,0.09853154420852661
2023/04/21/09:46:57.445120,6764,1682088360,239999156,,3.3864212036132812,0.037395548075437546,320,0.0,290.5633239746094,0.09745966643095016
2023/04/21/09:46:57.445131,6765,1682088360,336816260,,3.3873414993286133,0.03843818977475166,320,0.0,290.57464599609375,0.09902535378932953
2023/04/21/09:46:57.445486,6766,1682088360,436279767,,3.3934032917022705,0.04489349573850632,320,0.0,290.5851135253906,0.09876462072134018
2023/04/21/09:46:57.445499,6767,1682088360,537257522,,3.3942935466766357,0.04604204371571541,320,0.0,290.5880126953125,0.09632492810487747
2023/04/21/09:46:57.445631,6768,1682088360,637900727,,3.395310401916504,0.04726031422615051,320,0.0,290.5923767089844,0.09489434212446213
2023/04/21/09:46:57.445713,6769,1682088360,739390302,,3.3992865085601807,0.05119914934039116,320,0.0,290.5931396484375,0.09097756445407867
2023/04/21/09:46:57.445758,6770,1682088360,836114546,,3.3965253829956055,0.04843264818191528,320,0.0,290.5963134765625,0.08940096944570541
2023/04/21/09:46:57.445843,6771,1682088360,937912473,,3.3975296020507812,0.04940209165215492,320,0.0,290.6004638671875,0.08747800439596176
2023/04/21/09:46:57.445915,6772,1682088361,37846521,,3.4013357162475586,0.053448326885700226,320,0.0,290.6063232421875,0.08694946765899658
2023/04/21/09:46:57.445927,6773,1682088361,138947484,,3.396193027496338,0.04811890423297882,320,0.0,290.61419677734375,0.08901488780975342
2023/04/21/09:46:57.446004,6774,1682088361,237128614,,3.39755916595459,0.049460746347904205,320,0.0,290.62213134765625,0.08925165981054306
2023/04/21/09:46:57.446015,6775,1682088361,337397880,,3.3947558403015137,0.04669899120926857,320,0.0,290.6251220703125,0.0863264799118042
2023/04/21/09:46:57.446091,6776,1682088361,437875245,,3.39081072807312,0.04257012903690338,320,0.0,290.62896728515625,0.08479080349206924
2023/04/21/09:46:57.446105,6777,1682088361,536643325,,3.3913445472717285,0.04330838471651077,320,0.0,290.63128662109375,0.08178304880857468
2023/04/21/09:46:57.446226,6778,1682088361,620431768,,3.389723539352417,0.04152565822005272,320,0.0,290.6353759765625,0.08080915361642838
2023/04/21/09:46:57.446496,6779,1682088361,736793873,,3.388296127319336,0.04004323482513428,320,0.0,290.6406555175781,0.07936273515224457
2023/04/21/09:46:57.446511,6780,1682088361,836376975,,3.391007900238037,0.04295876622200012,320,0.0,290.64849853515625,0.07929793745279312
2023/04/21/09:46:57.446618,6781,1682088361,936321584,,3.387787103652954,0.03964241221547127,320,0.0,290.6585693359375,0.08109127730131149
2023/04/21/09:46:57.446694,6782,1682088362,37662143,,3.3920810222625732,0.04406384378671646,320,0.0,290.6686706542969,0.08177170157432556
2023/04/21/09:46:57.446706,6783,1682088362,135748339,,3.3931283950805664,0.04521452262997627,320,0.0,290.6726379394531,0.08058657497167587
2023/04/21/09:46:57.446783,6784,1682088362,236072427,,3.3909270763397217,0.043097760528326035,320,0.0,290.6775207519531,0.08017021417617798
2023/04/21/09:46:57.446795,6785,1682088362,336468476,,3.3949642181396484,0.047245848923921585,320,0.0,290.6778564453125,0.07628142088651657
2023/04/21/09:46:57.446876,6786,1682088362,436814667,,3.3961386680603027,0.048521220684051514,320,0.0,290.6806335449219,0.07342857867479324
2023/04/21/09:46:57.446888,6787,1682088362,535593882,,3.392549991607666,0.04496172070503235,320,0.0,290.68865966796875,0.0753013864159584
2023/04/21/09:46:57.446977,6788,1682088362,636472904,,3.395719051361084,0.04803650826215744,320,0.0,290.69757080078125,0.076761394739151
2023/04/21/09:46:57.447091,6789,1682088362,739702687,,3.3997275829315186,0.0524263009428978,320,0.0,290.7086181640625,0.07732667773962021
2023/04/21/09:46:57.447107,6790,1682088362,839907069,,3.3941900730133057,0.046449873596429825,320,0.0,290.7181701660156,0.07951498031616211
2023/04/21/09:46:57.447178,6791,1682088362,937006957,,3.4053428173065186,0.05861305445432663,320,0.0,290.71905517578125,0.07536760717630386
2023/04/21/09:46:57.447424,6792,1682088363,40698759,,3.400200605392456,0.053498148918151855,320,0.0,290.7206115722656,0.07211574912071228
2023/04/21/09:46:57.447436,6793,1682088363,142350634,,3.4019055366516113,0.05660131573677063,320,0.0,290.7200012207031,0.06882889568805695
2023/04/21/09:46:57.447547,6794,1682088363,243772992,,3.403076171875,0.05749620124697685,320,0.0,290.72052001953125,0.06625797599554062
2023/04/21/09:46:57.447560,6795,1682088363,339055264,,3.407447338104248,0.06279897689819336,320,0.0,290.7196350097656,0.06255383044481277
2023/04/21/09:46:57.447664,6796,1682088363,437711012,,3.4040584564208984,0.06001318246126175,320,0.0,290.71954345703125,0.06081235781311989
2023/04/21/09:46:57.447676,6797,1682088363,539134129,,3.4080793857574463,0.06371008604764938,320,0.0,290.7171325683594,0.056306932121515274
2023/04/21/09:46:57.447760,6798,1682088363,640519080,,3.4070918560028076,0.06310819834470749,320,0.0,290.7165832519531,0.05313515290617943
2023/04/21/09:46:57.534524,6799,1682088363,743115280,,3.40667986869812,0.06311327964067459,320,0.0,290.7161865234375,0.0505242645740509
