time,.time,.true_n,.true_velocity,.predicted_n,.predicted_velocity,.key_event,.key_event_time
2023/04/21/09:38:42.041523,254.24636840820312,0.9154258966445923,10.333455085754395,1.0669808387756348,10.333455085754395,0.0,0.0
2023/04/21/09:38:42.041610,254.74066162109375,0.9078342318534851,10.44665241241455,1.066108226776123,10.44665241241455,0.0,0.0
2023/04/21/09:38:42.041622,254.950927734375,0.8929190635681152,10.505925178527832,1.0651417970657349,10.505925178527832,0.0,0.0
2023/04/21/09:38:42.041706,255.1467742919922,0.9389258027076721,10.505925178527832,1.0644779205322266,10.505925178527832,0.0,0.0
2023/04/21/09:38:42.041811,255.34133911132812,0.9996058344841003,10.78084945678711,1.0642108917236328,10.78084945678711,0.0,0.0
2023/04/21/09:38:42.041893,255.64706420898438,0.9988900423049927,10.815403938293457,1.0639400482177734,10.815403938293457,0.0,0.0
2023/04/21/09:38:42.041972,255.8430633544922,1.0221107006072998,10.815403938293457,1.0638208389282227,10.815403938293457,0.0,0.0
2023/04/21/09:38:42.042053,256.2419738769531,1.1019092798233032,10.615455627441406,1.0642198324203491,10.615455627441406,0.0,0.0
2023/04/21/09:38:42.042172,256.6374816894531,1.1272742748260498,10.32887077331543,1.0647817850112915,10.32887077331543,0.0,0.0
2023/04/21/09:38:42.042188,256.94232177734375,1.1413068771362305,9.872766494750977,1.0654323101043701,9.872766494750977,0.0,0.0
2023/04/21/09:38:42.042245,257.2441711425781,1.14207923412323,9.636239051818848,1.0660852193832397,9.636239051818848,0.0,0.0
2023/04/21/09:38:42.042257,257.638671875,1.1446595191955566,9.453717231750488,1.0667520761489868,9.453717231750488,0.0,0.0
2023/04/21/09:38:42.042385,258.0391540527344,1.0674313306808472,9.440947532653809,1.0669158697128296,9.440947532653809,0.0,0.0
2023/04/21/09:38:42.042400,258.3417663574219,1.1114552021026611,9.533501625061035,1.067363977432251,9.533501625061035,0.0,0.0
2023/04/21/09:38:42.042463,258.6485900878906,0.952420711517334,10.03222370147705,1.0667808055877686,10.03222370147705,0.0,0.0
2023/04/21/09:38:42.042540,259.03912353515625,0.8870388269424438,10.273496627807617,1.0657765865325928,10.273496627807617,0.0,0.0
2023/04/21/09:38:42.042619,259.1490173339844,0.9037463068962097,10.35379409790039,1.064884066581726,10.35379409790039,0.0,0.0
2023/04/21/09:38:42.042702,259.5411071777344,0.8928041458129883,10.581329345703125,1.0639241933822632,10.581329345703125,0.0,0.0
2023/04/21/09:38:42.042778,259.8454284667969,0.9740161299705505,10.841979026794434,1.0634924173355103,10.841979026794434,0.0,0.0
2023/04/21/09:39:28.639110,260.04473876953125,1.007305383682251,10.871756553649902,1.0632773637771606,10.871756553649902,0.0,0.0
2023/04/21/09:39:28.639219,260.1417541503906,0.9621487855911255,10.871756553649902,1.062771201133728,10.871756553649902,0.0,0.0
2023/04/21/09:39:28.639237,260.2458801269531,1.056341290473938,10.700523376464844,1.0628749132156372,10.700523376464844,0.0,0.0
2023/04/21/09:39:28.639247,260.4383850097656,1.139172077178955,10.54239559173584,1.0635123252868652,10.54239559173584,0.0,0.0
2023/04/21/09:39:28.639256,260.5498962402344,1.1097081899642944,10.172348976135254,1.0639572143554688,10.172348976135254,0.0,0.0
2023/04/21/09:39:28.639416,260.6476135253906,1.1090872287750244,10.05632495880127,1.0643961429595947,10.05632495880127,0.0,0.0
2023/04/21/09:39:28.639522,260.8439636230469,1.0695123672485352,9.980134010314941,1.0645781755447388,9.980134010314941,0.0,0.0
2023/04/21/09:39:28.639535,260.85040283203125,1.0378254652023315,9.877124786376953,1.064555287361145,9.877124786376953,0.0,0.0
2023/04/21/09:39:28.639546,260.95660400390625,1.0042513608932495,9.782740592956543,1.0643160343170166,9.782740592956543,0.0,0.0
2023/04/21/09:39:28.639636,261.04376220703125,1.037092924118042,9.696494102478027,1.0642889738082886,9.696494102478027,0.0,0.0
2023/04/21/09:39:28.639729,261.1463623046875,1.0609537363052368,9.648382186889648,1.0644153356552124,9.648382186889648,0.0,0.0
2023/04/21/09:39:28.639745,261.2469177246094,1.0957266092300415,9.643829345703125,1.0647646188735962,9.643829345703125,0.0,0.0
2023/04/21/09:39:28.639756,261.4386291503906,1.1309864521026611,9.663440704345703,1.0653390884399414,9.663440704345703,0.0,0.0
2023/04/21/09:39:28.639772,261.4512023925781,1.0542386770248413,9.70047664642334,1.065418004989624,9.70047664642334,0.0,0.0
2023/04/21/09:39:28.639784,261.6520080566406,1.0918251276016235,9.752230644226074,1.0657378435134888,9.752230644226074,0.0,0.0
2023/04/21/09:39:28.639877,261.9388122558594,1.0461773872375488,9.872499465942383,1.0657631158828735,9.872499465942383,0.0,0.0
2023/04/21/09:39:28.639888,262.0491638183594,1.040757417678833,9.942237854003906,1.06575345993042,9.942237854003906,0.0,0.0
2023/04/21/09:39:28.639897,262.1501159667969,1.0129669904708862,9.961767196655273,1.0655653476715088,9.961767196655273,0.0,0.0
2023/04/21/09:39:28.639980,262.3419189453125,0.931387186050415,9.965266227722168,1.0648545026779175,9.965266227722168,0.0,0.0
2023/04/21/09:39:28.639990,262.4449462890625,0.8842701315879822,9.964788436889648,1.063844084739685,9.964788436889648,0.0,0.0
2023/04/21/09:39:28.640079,262.5501708984375,0.9733251929283142,9.961753845214844,1.0634081363677979,9.961753845214844,0.0,0.0
2023/04/21/09:39:28.640092,262.650146484375,0.9551858305931091,9.98087215423584,1.0628573894500732,9.98087215423584,0.0,0.0
2023/04/21/09:39:28.640106,262.74603271484375,1.0037708282470703,9.98087215423584,1.062619686126709,9.98087215423584,0.0,0.0
2023/04/21/09:39:28.640209,262.8481750488281,0.9584037661552429,10.049269676208496,1.0620923042297363,10.049269676208496,0.0,0.0
2023/04/21/09:39:28.640224,262.9471130371094,0.9526183605194092,10.049269676208496,1.0615297555923462,10.049269676208496,0.0,0.0
2023/04/21/09:39:28.640234,263.1380310058594,0.9747713208198547,10.121176719665527,1.0611108541488647,10.121176719665527,0.0,0.0
2023/04/21/09:39:28.640375,263.3411865234375,0.8914859294891357,10.130797386169434,1.0601609945297241,10.130797386169434,0.0,0.0
2023/04/21/09:39:28.640458,263.5443420410156,0.9597605466842651,10.202187538146973,1.0596507787704468,10.202187538146973,0.0,0.0
2023/04/21/09:39:28.640470,263.6485900878906,1.0139470100402832,10.239468574523926,1.0594885349273682,10.239468574523926,0.0,0.0
2023/04/21/09:39:28.640480,263.7456970214844,0.9012811779975891,10.239468574523926,1.0586073398590088,10.239468574523926,0.0,0.0
2023/04/21/09:39:28.640553,263.946044921875,0.8658232688903809,10.375166893005371,1.0575029850006104,10.375166893005371,0.0,0.0
2023/04/21/09:39:28.640563,264.0464172363281,0.9103946089744568,10.401463508605957,1.0566869974136353,10.401463508605957,0.0,0.0
2023/04/21/09:39:28.640573,264.14697265625,0.9680173993110657,10.415693283081055,1.056241512298584,10.415693283081055,0.0,0.0
2023/04/21/09:39:28.640662,264.3441162109375,1.041379451751709,10.4282865524292,1.056265115737915,10.4282865524292,0.0,0.0
2023/04/21/09:39:28.640827,264.5464782714844,1.1151303052902222,10.454792976379395,1.0567585229873657,10.454792976379395,0.0,0.0
2023/04/21/09:39:28.640842,264.644287109375,1.1961939334869385,10.454792976379395,1.057766318321228,10.454792976379395,0.0,0.0
2023/04/21/09:39:28.640857,264.74603271484375,1.1475218534469604,10.465126037597656,1.0584601163864136,10.465126037597656,0.0,0.0
2023/04/21/09:39:28.640904,265.0455017089844,1.089781403541565,10.54361629486084,1.0587836503982544,10.54361629486084,0.0,0.0
2023/04/21/09:39:28.640915,265.4412536621094,0.9775283932685852,10.647007942199707,1.0583916902542114,10.647007942199707,0.0,0.0
2023/04/21/09:39:28.640983,265.74951171875,0.8725629448890686,10.82016658782959,1.0573334693908691,10.82016658782959,0.0,0.0
2023/04/21/09:39:28.641055,266.0480041503906,0.9196075797080994,10.951752662658691,1.0565781593322754,10.951752662658691,0.0,0.0
2023/04/21/09:39:28.641066,266.4455871582031,0.8904350399971008,11.190740585327148,1.0556402206420898,11.190740585327148,0.0,0.0
2023/04/21/09:39:28.641172,266.64434814453125,1.059396505355835,11.190740585327148,1.0557788610458374,11.190740585327148,0.0,0.0
2023/04/21/09:39:28.641243,267.03778076171875,0.9680864810943604,11.170428276062012,1.0553370714187622,11.170428276062012,0.0,0.0
2023/04/21/09:39:28.641253,267.24285888671875,0.866435170173645,11.161214828491211,1.0542515516281128,11.161214828491211,0.0,0.0
2023/04/21/09:39:28.641339,267.43878173828125,0.7939155101776123,11.082582473754883,1.052709937095642,11.082582473754883,0.0,0.0
2023/04/21/09:39:28.641351,267.943603515625,0.8321839570999146,10.976131439208984,1.0514167547225952,10.976131439208984,0.0,0.0
2023/04/21/09:39:28.641360,268.2425537109375,0.766302764415741,10.954756736755371,1.0497105121612549,10.954756736755371,0.0,0.0
2023/04/21/09:39:28.641447,268.3400573730469,0.8014239072799683,10.949275970458984,1.048233151435852,10.949275970458984,0.0,0.0
2023/04/21/09:39:28.641458,268.6513366699219,0.9486239552497864,10.881658554077148,1.0476937294006348,10.881658554077148,0.0,0.0
2023/04/21/09:39:28.641468,268.6513366699219,0.9465470910072327,10.881658554077148,1.0471429824829102,10.881658554077148,0.0,0.0
2023/04/21/09:39:28.641493,269.0504150390625,0.9450381398200989,10.856176376342773,1.0465847253799438,10.856176376342773,0.0,0.0
2023/04/21/09:39:28.641510,269.3409423828125,0.9503958225250244,10.856176376342773,1.0460622310638428,10.856176376342773,0.0,0.0
2023/04/21/09:39:28.641624,269.3409423828125,1.0105407238006592,10.818586349487305,1.0459219217300415,10.818586349487305,0.0,0.0
2023/04/21/09:39:28.641634,269.64105224609375,1.0542385578155518,10.754010200500488,1.0460584163665771,10.754010200500488,0.0,0.0
2023/04/21/09:39:28.641927,270.24224853515625,1.1053036451339722,10.097949028015137,1.0465168952941895,10.097949028015137,0.0,0.0
2023/04/21/09:39:28.641944,270.5404357910156,1.0786241292953491,9.63605785369873,1.0468050241470337,9.63605785369873,0.0,0.0
2023/04/21/09:39:28.641953,270.7443542480469,1.041797399520874,9.63605785369873,1.0468593835830688,9.63605785369873,0.0,0.0
2023/04/21/09:39:28.641962,271.0484619140625,0.9472571015357971,8.901631355285645,1.0463167428970337,8.901631355285645,0.0,0.0
2023/04/21/09:39:28.642017,271.33978271484375,0.8892766833305359,8.70472240447998,1.04541015625,8.70472240447998,0.0,0.0
2023/04/21/09:39:28.642029,271.5438537597656,0.913231611251831,8.820255279541016,1.0446579456329346,8.820255279541016,0.0,0.0
2023/04/21/09:39:28.642060,271.6448059082031,1.0172337293624878,9.030413627624512,1.0445640087127686,9.030413627624512,0.0,0.0
2023/04/21/09:39:28.642136,271.843017578125,0.9735636711120605,9.760272979736328,1.044195294380188,9.760272979736328,0.0,0.0
2023/04/21/09:39:28.642349,271.94384765625,1.317445993423462,9.756192207336426,1.0459939241409302,9.756192207336426,0.0,0.0
2023/04/21/09:39:28.642364,271.94384765625,1.503848671913147,9.756192207336426,1.0489596128463745,9.756192207336426,0.0,0.0
2023/04/21/09:39:28.643039,272.05047607421875,1.6392782926559448,9.82118034362793,1.0527665615081787,9.82118034362793,0.0,0.0
2023/04/21/09:39:28.643057,272.2417297363281,1.6581103801727295,9.939681053161621,1.0566776990890503,9.939681053161621,0.0,0.0
2023/04/21/09:39:28.643067,272.3472900390625,1.5831398963928223,10.140565872192383,1.0601024627685547,10.140565872192383,0.0,0.0
2023/04/21/09:39:28.643081,272.4486389160156,1.6453338861465454,10.150001525878906,1.0639053583145142,10.150001525878906,0.0,0.0
2023/04/21/09:39:28.643104,272.6455383300781,1.5994443893432617,10.160459518432617,1.0674054622650146,10.160459518432617,0.0,0.0
2023/04/21/09:39:28.643116,272.7507629394531,1.591176986694336,10.054561614990234,1.0708404779434204,10.054561614990234,0.0,0.0
2023/04/21/09:39:28.643127,272.84710693359375,1.456952691078186,9.999512672424316,1.0734195709228516,9.999512672424316,0.0,0.0
2023/04/21/09:39:28.643138,272.9496765136719,1.36725914478302,9.937684059143066,1.0754257440567017,9.937684059143066,0.0,0.0
2023/04/21/09:39:28.643148,273.2380676269531,1.326650857925415,9.587718963623047,1.0771695375442505,9.587718963623047,0.0,0.0
2023/04/21/09:39:28.643158,273.34503173828125,1.371842861175537,9.1659574508667,1.0791900157928467,9.1659574508667,0.0,0.0
2023/04/21/09:39:28.644101,273.44183349609375,1.3428447246551514,9.1659574508667,1.0810210704803467,9.1659574508667,0.0,0.0
2023/04/21/09:39:28.644125,273.4483947753906,1.303747534751892,8.965970039367676,1.0825998783111572,8.965970039367676,0.0,0.0
2023/04/21/09:39:28.644137,273.63861083984375,1.2618927955627441,8.965970039367676,1.083910584449768,8.965970039367676,0.0,0.0
2023/04/21/09:39:28.739196,287.1423645019531,0.9048696756362915,10.221660614013672,1.0484174489974976,10.221660614013672,0.0,0.0
2023/04/21/09:39:28.742908,287.3412170410156,0.8257894515991211,10.273324012756348,1.0471348762512207,10.273324012756348,0.0,0.0
2023/04/21/09:39:28.743453,287.45068359375,1.0664070844650269,10.321624755859375,1.0473201274871826,10.321624755859375,0.0,0.0
2023/04/21/09:39:28.743468,287.5433349609375,1.1055623292922974,10.323861122131348,1.0477426052093506,10.323861122131348,0.0,0.0
2023/04/21/09:39:28.743480,287.7427062988281,1.1340103149414062,10.32036304473877,1.048336386680603,10.32036304473877,0.0,0.0
2023/04/21/09:39:28.743489,287.9456481933594,1.0399407148361206,10.328123092651367,1.0483564138412476,10.328123092651367,0.0,0.0
2023/04/21/09:39:28.743499,288.0429382324219,0.9918045997619629,10.328123092651367,1.0480839014053345,10.328123092651367,0.0,0.0
2023/04/21/09:39:28.743509,288.1443176269531,0.9638118147850037,10.395634651184082,1.047642469406128,10.395634651184082,0.0,0.0
2023/04/21/09:39:28.743519,288.3399353027344,0.907454252243042,10.46064281463623,1.0468604564666748,10.46064281463623,0.0,0.0
2023/04/21/09:39:28.743529,288.4479064941406,0.928067147731781,10.517352104187012,1.0462062358856201,10.517352104187012,0.0,0.0
2023/04/21/09:39:28.743539,288.8390808105469,1.0011579990386963,10.576193809509277,1.0459973812103271,10.576193809509277,0.0,0.0
2023/04/21/09:39:28.743548,289.1394958496094,1.0216310024261475,10.565412521362305,1.0459133386611938,10.565412521362305,0.0,0.0
2023/04/21/09:39:28.743557,289.3487854003906,1.0693738460540771,10.560707092285156,1.0461187362670898,10.560707092285156,0.0,0.0
2023/04/21/09:39:28.743570,289.5383605957031,1.1506470441818237,10.554101943969727,1.0468153953552246,10.554101943969727,0.0,0.0
2023/04/21/09:39:28.743595,289.84515380859375,1.1158020496368408,10.554101943969727,1.0472986698150635,10.554101943969727,0.0,0.0
2023/04/21/09:39:28.743606,289.84515380859375,1.0622234344482422,10.585711479187012,1.0474556684494019,10.585711479187012,0.0,0.0
2023/04/21/09:39:28.743617,290.2474060058594,1.0232962369918823,10.78702163696289,1.0473766326904297,10.78702163696289,0.0,0.0
2023/04/21/09:39:28.743899,290.5466003417969,1.0837196111679077,10.78702163696289,1.0476630926132202,10.78702163696289,0.0,0.0
2023/04/21/09:39:28.743960,290.84710693359375,0.9646673798561096,11.095783233642578,1.0472288131713867,11.095783233642578,0.0,0.0
2023/04/21/09:39:28.743994,291.14569091796875,0.9997861981391907,11.236135482788086,1.0470082759857178,11.236135482788086,0.0,0.0
2023/04/21/09:39:28.744003,291.14569091796875,1.0531889200210571,11.346733093261719,1.047110915184021,11.346733093261719,0.0,0.0
2023/04/21/09:39:28.744050,291.547607421875,1.091988205909729,11.623346328735352,1.0474473237991333,11.623346328735352,0.0,0.0
2023/04/21/09:39:28.744063,291.9414367675781,1.155644178390503,11.76308536529541,1.0481666326522827,11.76308536529541,0.0,0.0
2023/04/21/09:39:28.744074,292.6409606933594,1.0289154052734375,12.093134880065918,1.0481185913085938,12.093134880065918,0.0,0.0
2023/04/21/09:39:28.744084,292.9491882324219,1.01220703125,12.07530403137207,1.047969937324524,12.089322090148926,0.0,0.0
2023/04/21/09:39:28.744093,293.4409484863281,0.9683190584182739,12.082052230834961,1.0475571155548096,12.082052230834961,0.0,0.0
2023/04/21/09:39:28.744103,293.4409484863281,1.1152198314666748,12.082052230834961,1.048030972480774,12.082052230834961,0.0,0.0
2023/04/21/09:39:28.744149,293.8454895019531,1.2219494581222534,12.142904281616211,1.0491459369659424,12.142904281616211,0.0,0.0
2023/04/21/09:39:28.744160,294.2489929199219,1.3952518701553345,11.627182960510254,1.0513005256652832,11.627182960510254,0.0,0.0
2023/04/21/09:39:28.744170,294.44873046875,1.4795382022857666,11.044020652770996,1.0539546012878418,11.044020652770996,0.0,0.0
2023/04/21/09:39:28.744179,294.64459228515625,1.5082740783691406,10.256169319152832,1.0567721128463745,10.256169319152832,0.0,0.0
2023/04/21/09:39:28.744188,294.9415588378906,1.4084811210632324,9.824667930603027,1.0589790344238281,9.824667930603027,0.0,0.0
2023/04/21/09:39:28.744197,295.13909912109375,1.005252480506897,8.744182586669922,1.0587533712387085,8.744182586669922,0.0,0.0
2023/04/21/09:39:28.744241,295.2440185546875,0.774943470954895,8.244409561157227,1.057144045829773,8.244409561157227,0.0,0.0
2023/04/21/09:39:28.744251,295.4459533691406,0.48557618260383606,8.434165954589844,1.0538016557693481,8.434165954589844,0.0,0.0
2023/04/21/09:39:28.744261,295.7377624511719,0.3634430170059204,9.569662094116211,1.049737572669983,9.569662094116211,0.0,0.0
2023/04/21/09:39:28.744271,295.94085693359375,0.4956614375114441,10.375006675720215,1.0464816093444824,10.375006675720215,0.0,0.0
2023/04/21/09:39:28.744280,296.2383117675781,0.877955436706543,10.875123023986816,1.0455315113067627,10.875123023986816,0.0,0.0
2023/04/21/09:39:28.744319,296.2383117675781,1.1597400903701782,10.875123023986816,1.0462753772735596,10.875123023986816,0.0,0.0
2023/04/21/09:39:28.744334,296.44561767578125,1.3644685745239258,10.875123023986816,1.0482443571090698,10.875123023986816,0.0,0.0
2023/04/21/09:39:28.744344,296.44561767578125,1.4815571308135986,10.94528579711914,1.050908088684082,10.94528579711914,0.0,0.0
2023/04/21/09:39:28.744354,296.8398742675781,1.653902530670166,10.708761215209961,1.0545949935913086,10.708761215209961,0.0,0.0
2023/04/21/09:39:28.744365,296.9494323730469,1.2995195388793945,10.655102729797363,1.0561459064483643,10.655102729797363,0.0,0.0
2023/04/21/09:39:28.744390,297.0475158691406,0.8906971216201782,10.735960960388184,1.055242896080017,10.735960960388184,0.0,0.0
2023/04/21/09:39:28.744428,297.1488952636719,0.6524267196655273,10.949943542480469,1.0529166460037231,10.949943542480469,0.0,0.0
2023/04/21/09:39:28.744448,297.2484436035156,0.42303574085235596,10.949943542480469,1.0492260456085205,10.949943542480469,0.0,0.0
2023/04/21/09:39:28.744460,297.34759521484375,0.16119201481342316,11.529690742492676,1.0439820289611816,11.529690742492676,0.0,0.0
2023/04/21/09:39:28.744469,297.45147705078125,0.19533608853816986,11.967740058898926,1.0389608144760132,11.967740058898926,0.0,0.0
2023/04/21/09:39:28.744483,297.6419982910156,0.2939835786819458,12.395576477050781,1.034546971321106,12.395576477050781,0.0,0.0
2023/04/21/09:39:28.744521,297.7450866699219,0.7219191789627075,12.968751907348633,1.0327054262161255,12.968751907348633,0.0,0.0
2023/04/21/09:39:28.744601,297.9404296875,1.125349998474121,13.104851722717285,1.0332800149917603,13.104851722717285,0.0,0.0
2023/04/21/09:39:28.744618,298.0403137207031,1.630577802658081,13.18594741821289,1.036868929862976,13.18594741821289,0.0,0.0
2023/04/21/09:39:28.744635,298.14398193359375,1.8660286664962769,13.03870677947998,1.041850209236145,13.03870677947998,0.0,0.0
2023/04/21/09:39:28.744646,298.34149169921875,2.102281332015991,12.780470848083496,1.0482233762741089,12.780470848083496,0.0,0.0
2023/04/21/09:39:28.744659,298.4434509277344,2.3793118000030518,12.174656867980957,1.0562258958816528,12.174656867980957,0.0,0.0
2023/04/21/09:39:28.744670,298.5466613769531,2.436638116836548,12.174656867980957,1.0645416975021362,12.174656867980957,0.0,0.0
2023/04/21/09:39:28.744683,298.6512145996094,2.202943801879883,11.540325164794922,1.0714354515075684,11.540325164794922,0.0,0.0
2023/04/21/09:39:28.744692,298.84307861328125,1.571608066558838,11.02556324005127,1.0745435953140259,11.02556324005127,0.0,0.0
2023/04/21/09:39:28.744703,299.0434265136719,1.1211159229278564,10.271910667419434,1.0749579668045044,10.271910667419434,0.0,0.0
2023/04/21/09:39:28.744713,299.1510009765625,0.7828138470649719,9.852551460266113,1.0733569860458374,9.852551460266113,0.0,0.0
2023/04/21/09:39:28.744726,299.3485107421875,0.5038179755210876,9.746076583862305,1.070101261138916,9.746076583862305,0.0,0.0
2023/04/21/09:39:28.744735,299.4459228515625,0.3011726438999176,9.857284545898438,1.065651535987854,9.857284545898438,0.0,0.0
2023/04/21/09:39:28.744746,299.5489501953125,0.14387618005275726,10.09986400604248,1.0602821111679077,10.09986400604248,0.0,0.0
2023/04/21/09:39:28.744759,299.74273681640625,0.3571915030479431,10.292150497436523,1.056199312210083,10.292150497436523,0.0,0.0
2023/04/21/09:39:28.744772,299.9434509277344,0.8806455135345459,10.219136238098145,1.0552409887313843,10.219136238098145,0.0,0.0
2023/04/21/09:39:28.744782,300.0482482910156,1.1375545263290405,9.98165225982666,1.055811882019043,9.98165225982666,0.0,0.0
2023/04/21/09:39:28.744792,300.23876953125,1.168441653251648,9.887356758117676,1.0565639734268188,9.887356758117676,0.0,0.0
2023/04/21/09:39:28.744801,300.3468017578125,1.2143933773040771,9.753363609313965,1.0575859546661377,9.753363609313965,0.0,0.0
2023/04/21/09:39:28.744811,300.5497131347656,0.9428461790084839,9.648723602294922,1.0569932460784912,9.648723602294922,0.0,0.0
2023/04/21/09:39:28.744822,300.7506103515625,0.8712773323059082,9.6681547164917,1.0559779405593872,9.6681547164917,0.0,0.0
2023/04/21/09:39:28.744832,301.2501525878906,0.8510315418243408,9.888956069946289,1.054846167564392,9.888956069946289,0.0,0.0
2023/04/21/09:39:28.744842,301.5444641113281,0.9241381287574768,9.969435691833496,1.0541515350341797,9.969435691833496,0.0,0.0
2023/04/21/09:39:28.744854,301.8388977050781,0.9652423858642578,10.065130233764648,1.0537025928497314,10.065130233764648,0.0,0.0
2023/04/21/09:39:28.744863,302.1455383300781,0.867973804473877,10.190937995910645,1.052679181098938,10.190937995910645,0.0,0.0
2023/04/21/09:39:28.744874,302.3432312011719,0.8735237121582031,10.502803802490234,1.0516921281814575,10.502803802490234,0.0,0.0
2023/04/21/09:39:28.744888,302.54736328125,0.9901825189590454,10.672048568725586,1.051398754119873,10.672048568725586,0.0,0.0
2023/04/21/09:39:28.744898,302.6459655761719,0.8828315734863281,10.728150367736816,1.050471305847168,10.728150367736816,0.0,0.0
2023/04/21/09:39:28.744907,302.8387145996094,0.7218807935714722,10.79482364654541,1.0485953092575073,10.79482364654541,0.0,0.0
2023/04/21/09:39:28.744920,302.8509216308594,0.9058240056037903,10.806492805480957,1.0478129386901855,10.806492805480957,0.0,0.0
2023/04/21/09:39:28.744930,303.1482849121094,1.0151046514511108,11.004782676696777,1.04767906665802,11.004782676696777,0.0,0.0
2023/04/21/09:39:28.744940,303.2518615722656,1.0979431867599487,11.053935050964355,1.04803466796875,11.053935050964355,0.0,0.0
2023/04/21/09:39:28.744950,303.44573974609375,1.1226249933242798,11.105521202087402,1.048534870147705,11.105521202087402,0.0,0.0
2023/04/21/09:39:28.744961,303.642578125,1.1384623050689697,11.10561466217041,1.0491265058517456,11.10561466217041,0.0,0.0
2023/04/21/09:39:28.744970,303.84014892578125,1.2350953817367554,11.099955558776855,1.0502861738204956,11.099955558776855,0.0,0.0
2023/04/21/09:39:28.744980,304.0445251464844,1.16745924949646,11.127738952636719,1.0510427951812744,11.127738952636719,0.0,0.0
2023/04/21/09:39:28.744993,304.239013671875,1.0554983615875244,11.132513999938965,1.0511366128921509,11.132513999938965,0.0,0.0
2023/04/21/09:39:28.745002,304.3486328125,1.0090229511260986,11.154989242553711,1.0509560108184814,11.154989242553711,0.0,0.0
2023/04/21/09:39:28.745012,304.5430908203125,1.0539264678955078,11.153868675231934,1.051040530204773,11.153868675231934,0.0,0.0
2023/04/21/09:39:28.745023,304.64849853515625,1.0102522373199463,11.164579391479492,1.0508674383163452,11.164579391479492,0.0,0.0
2023/04/21/09:39:28.745033,304.839111328125,1.044480323791504,11.154926300048828,1.0508962869644165,11.154926300048828,0.0,0.0
2023/04/21/09:39:28.745042,305.0379333496094,0.9486976861953735,11.101896286010742,1.0503612756729126,11.101896286010742,0.0,0.0
2023/04/21/09:39:28.745051,305.140869140625,0.9774643778800964,11.049757957458496,1.049997329711914,11.049757957458496,0.0,0.0
2023/04/21/09:39:28.745061,305.34979248046875,1.0328470468521118,10.93228530883789,1.0499601364135742,10.93228530883789,0.0,0.0
2023/04/21/09:39:28.745070,305.4462890625,0.9962851405143738,10.87844181060791,1.0497081279754639,10.87844181060791,0.0,0.0
2023/04/21/09:39:28.745081,305.64324951171875,1.031843662261963,10.771684646606445,1.0496658086776733,10.771684646606445,0.0,0.0
2023/04/21/09:39:28.745091,305.7483215332031,1.0715645551681519,10.724967002868652,1.0498569011688232,10.724967002868652,0.0,0.0
2023/04/21/09:39:28.745100,305.8526611328125,1.0822714567184448,10.699176788330078,1.0501099824905396,10.699176788330078,0.0,0.0
2023/04/21/09:39:28.745149,306.1407470703125,1.0198702812194824,10.658903121948242,1.0499958992004395,10.658903121948242,0.0,0.0
2023/04/21/09:39:28.745184,306.2509765625,0.9959183931350708,10.497637748718262,1.049741506576538,10.497637748718262,0.0,0.0
2023/04/21/09:39:28.745242,306.448486328125,0.9822430610656738,10.385941505432129,1.049407720565796,10.385941505432129,0.0,0.0
2023/04/21/09:40:33.544496,306.6458435058594,0.9128215312957764,10.279638290405273,1.0486680269241333,10.279638290405273,0.0,0.0
2023/04/21/09:40:33.545345,306.8453674316406,0.882867693901062,10.236621856689453,1.0477551221847534,10.236621856689453,0.0,0.0
2023/04/21/09:40:33.545456,306.945556640625,0.94358229637146,10.236621856689453,1.0472010374069214,10.236621856689453,0.0,0.0
2023/04/21/09:40:33.545484,307.14752197265625,1.0274322032928467,10.06264591217041,1.0471400022506714,10.06264591217041,0.0,0.0
2023/04/21/09:40:33.545516,307.341552734375,0.9538342952728271,10.027487754821777,1.0466480255126953,10.027487754821777,0.0,0.0
2023/04/21/09:40:33.545539,307.53790283203125,0.9702568054199219,9.95946979522705,1.0462539196014404,9.95946979522705,0.0,0.0
2023/04/21/09:40:33.634476,307.6502990722656,1.091883659362793,9.926840782165527,1.0465725660324097,9.926840782165527,0.0,0.0
2023/04/21/09:40:33.634519,307.84375,1.0097240209579468,9.855469703674316,1.0464094877243042,9.855469703674316,0.0,0.0
2023/04/21/09:40:33.634540,307.94635009765625,0.9888758659362793,9.855469703674316,1.0461251735687256,9.855469703674316,0.0,0.0
2023/04/21/09:40:33.636000,308.0481872558594,0.9209096431732178,9.82908821105957,1.045444369316101,9.82908821105957,0.0,0.0
2023/04/21/09:40:33.636049,308.142822265625,1.0105787515640259,9.82908821105957,1.0452897548675537,9.82908821105957,0.0,0.0
2023/04/21/09:40:33.636217,308.24365234375,1.0556331872940063,9.81278133392334,1.0453987121582031,9.81278133392334,0.0,0.0
2023/04/21/09:40:33.636250,308.3500671386719,1.116174578666687,9.809418678283691,1.0458605289459229,9.809418678283691,0.0,0.0
2023/04/21/09:40:33.636271,308.5460510253906,1.1140474081039429,9.800763130187988,1.0463083982467651,9.800763130187988,0.0,0.0
2023/04/21/09:40:33.636326,308.73809814453125,1.18829345703125,9.766377449035645,1.0471875667572021,9.766377449035645,0.0,0.0
2023/04/21/09:40:33.636420,308.85003662109375,1.035017967224121,9.755078315734863,1.0471699237823486,9.755078315734863,0.0,0.0
