time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/04/21/09:36:36.837875,3769,1682087796,736843125,map,0.7759470343589783,7.902135848999023,80.91650390625,-0.00504468537299255,-0.027784264112128292,0.9552280389887581,0.2945200911251263
2023/04/21/09:36:36.837888,3770,1682087796,740110749,map,0.5674598217010498,8.059344291687012,80.90711975097656,-0.004886530641044435,-0.028595223478127544,0.9557949983949268,0.2925992906510908
2023/04/21/09:36:36.937920,3771,1682087796,837349549,map,-1.8277755975723267,9.917852401733398,80.83311462402344,-0.009530088651690537,-0.04181519364287287,0.9675748107460547,0.24891684278812665
2023/04/21/09:36:36.937939,3772,1682087796,841894048,map,-2.048325538635254,10.089552879333496,80.82658386230469,-0.009406021500564625,-0.041269895082660886,0.9691755901993471,0.24270789550604716
2023/04/21/09:36:36.937967,3773,1682087796,844138490,map,-2.2518246173858643,10.246818542480469,80.82035827636719,-0.008775264936640744,-0.04069748029378822,0.9709790117002797,0.23551347061208605
2023/04/21/09:36:37.135578,3774,1682087796,937715109,map,-2.5228517055511475,10.453078269958496,80.8128662109375,-0.009305492047243033,-0.04078957774322959,0.9716465756338437,0.23270686982289712
2023/04/21/09:36:37.135605,3775,1682087797,36207650,map,-2.744593858718872,10.61871337890625,80.80809020996094,-0.011209174315338013,-0.043717172914870206,0.9726578892638627,0.2278152644378743
2023/04/21/09:36:37.342747,3776,1682087797,136211331,map,-3.0223031044006348,10.824175834655762,80.80474853515625,-0.013991873890154232,-0.049615069869494106,0.9733237673234862,0.22357002312161445
2023/04/21/09:36:37.343593,3777,1682087797,139059926,map,-3.247271776199341,10.986903190612793,80.80506896972656,-0.015601311886637449,-0.05219795782096526,0.9736474551200499,0.2214559372003081
2023/04/21/09:36:37.343629,3778,1682087797,142694695,map,-3.4553699493408203,11.135568618774414,80.80733489990234,-0.01922272716137538,-0.05345521411711342,0.9744274246985924,0.2174035177159856
2023/04/21/09:36:37.343806,3779,1682087797,237697537,map,-3.663522720336914,11.281996726989746,80.81097412109375,-0.020611320940017584,-0.052130009198631595,0.9747228741066538,0.2162709476028008
2023/04/21/09:36:37.344046,3780,1682087797,243629544,map,-3.9580812454223633,11.485340118408203,80.81716918945312,-0.02349276136127172,-0.047778871291310136,0.9754152625339908,0.21384632370166617
2023/04/21/09:36:37.540717,3781,1682087797,338370810,map,-5.391241073608398,12.452652931213379,80.8325424194336,-0.012041696404162142,-0.019702885791580246,0.9768745971636805,0.2125624885491758
2023/04/21/09:36:37.540740,3782,1682087797,341244512,map,-5.598667621612549,12.589238166809082,80.83354187011719,-0.00675940685560049,-0.020513152368757104,0.9764776159975563,0.21453466603154603
2023/04/21/09:36:37.543894,3783,1682087797,344659503,map,-5.828560829162598,12.742815017700195,80.83619689941406,-0.002926287302247831,-0.021300045225712133,0.9760115139998745,0.21665461036479544
2023/04/21/09:36:37.543926,3784,1682087797,436846201,map,-6.110241889953613,12.930251121520996,80.84073638916016,-0.0008296771765497238,-0.021549959573769036,0.9755943866401622,0.218519144796069
2023/04/21/09:36:37.634562,3785,1682087797,438270703,map,-6.320107936859131,13.06889820098877,80.84532165527344,0.0009391476886560482,-0.023082153592188428,0.9748056926639779,0.22185612152691903
2023/04/21/09:36:37.634611,3786,1682087797,445097309,map,-6.615062236785889,13.2620267868042,80.8536148071289,0.0008224233087941438,-0.026137559081938322,0.9739335900745903,0.22532118253039363
2023/04/21/09:36:37.634639,3787,1682087797,535257543,map,-6.822319030761719,13.397095680236816,80.86091613769531,0.00038166737213540423,-0.027977724732238373,0.9734379009892538,0.22723486018703082
2023/04/21/09:36:37.634673,3788,1682087797,540107420,map,-7.045414447784424,13.541282653808594,80.87026977539062,-0.001516554244899384,-0.031604370167458706,0.9725121876085605,0.2306922504640765
2023/04/21/09:36:37.839027,3789,1682087797,643328305,map,-7.324469089508057,13.729042053222656,80.88477325439453,-0.003285950068193579,-0.033744149861288604,0.9717881890448403,0.23340600174599596
2023/04/21/09:36:37.839749,3790,1682087797,738083405,map,-7.530143737792969,13.866161346435547,80.89681243896484,-0.0044746650519508985,-0.03445540163751223,0.9713276504311619,0.23519214303903901
2023/04/21/09:36:37.942070,3791,1682087797,835023961,map,-7.751654148101807,14.01201057434082,80.9103775024414,-0.005524602317362989,-0.03423645797912125,0.9707102412473256,0.23773768624855152
2023/04/21/09:36:37.942258,3792,1682087797,844094547,map,-8.023323059082031,14.190116882324219,80.92823791503906,-0.0058366299248683124,-0.033326564154598726,0.9702148471899286,0.2398717497760522
2023/04/21/09:36:38.138393,3793,1682087797,937055608,map,-8.226061820983887,14.322070121765137,80.9416275024414,-0.00586975866488689,-0.032615729895593165,0.9700343322377565,0.24069744868522908
2023/04/21/09:36:38.534610,3794,1682087797,942910344,map,-8.444711685180664,14.463089942932129,80.95616912841797,-0.005285421586241697,-0.03123919538398114,0.9697722209868671,0.2419465548345464
2023/04/21/09:36:38.535473,3795,1682087798,135352510,map,-10.771663665771484,15.974799156188965,81.11800384521484,-0.004712972553054606,-0.029982950612197242,0.9696940385828796,0.24243010562751188
2023/04/21/09:36:38.535513,3796,1682087798,136867349,map,-10.986671447753906,16.110084533691406,81.13098907470703,0.0009045214184263174,-0.024626345632998755,0.970779067050944,0.2387066001489685
2023/04/21/09:36:38.535554,3797,1682087798,139046848,map,-11.184521675109863,16.234384536743164,81.1422348022461,-0.0002689785530185686,-0.0280053137958558,0.9707486370263191,0.2384594510293006
2023/04/21/09:36:38.535584,3798,1682087798,142546322,map,-11.392505645751953,16.35636329650879,81.15396118164062,-0.0022359285090844663,-0.0349640469274989,0.970591302840828,0.23817011291427326
2023/04/21/09:36:38.935037,3799,1682087798,237903693,map,-11.683584213256836,16.52743911743164,81.16886901855469,-0.004532069059622736,-0.041029517117624086,0.9703985653025876,0.2379552061337163
2023/04/21/09:36:38.935211,3800,1682087798,239351630,map,-11.888104438781738,16.647249221801758,81.17861938476562,-0.005673097518468013,-0.04271661068248863,0.970401979197317,0.23762009654120614
2023/04/21/09:36:38.935334,3801,1682087798,244000227,map,-12.107553482055664,16.77581214904785,81.18815612792969,-0.006100978909995689,-0.04288942724936247,0.9705688807174202,0.23689525504051573
2023/04/21/09:36:38.935504,3802,1682087798,334841581,map,-12.376827239990234,16.9327449798584,81.19806671142578,-0.0059979865002142375,-0.0394912598799197,0.9712084169967246,0.2348593936700455
2023/04/21/09:36:38.935532,3803,1682087798,336831723,map,-12.577537536621094,17.049442291259766,81.20384979248047,-0.005166911233674141,-0.036982510869157235,0.9715235068361918,0.2339824863399279
2023/04/21/09:36:38.935577,3804,1682087798,339898338,map,-12.870672225952148,17.217632293701172,81.21247863769531,-0.004498845489195007,-0.03334044758991602,0.9721268811194739,0.232029232792539
2023/04/21/09:36:38.935601,3805,1682087798,435812154,map,-13.076629638671875,17.335369110107422,81.21694946289062,-0.0025948155095998106,-0.029519852894560678,0.9727676818042335,0.22988024928066553
2023/04/21/09:36:38.935665,3806,1682087798,537071584,map,-13.29725170135498,17.461641311645508,81.22016906738281,-0.002073856754402871,-0.02814626075981032,0.9730466517945271,0.2288750047968322
2023/04/21/09:36:38.935750,3807,1682087798,540456650,map,-13.567826271057129,17.616073608398438,81.22260284423828,-0.0008891707459453907,-0.026711612329546858,0.973518527910455,0.22704052106854705
2023/04/21/09:36:39.137117,3808,1682087798,636143671,map,-13.769282341003418,17.731048583984375,81.22283935546875,0.00023022057454560323,-0.02592036056649349,0.9738619404321218,0.22565700861932847
2023/04/21/09:36:39.137143,3809,1682087798,746105596,map,-13.969537734985352,17.845460891723633,81.22200012207031,0.000952621509289375,-0.02566563159953873,0.9740235314493126,0.22498577790994395
2023/04/21/09:36:39.137320,3810,1682087798,747903210,map,-14.255515098571777,18.015108108520508,81.22091674804688,0.001504442294308416,-0.02577923316134378,0.9743189387105254,0.22368735994786887
2023/04/21/09:36:39.137361,3811,1682087798,748810037,map,-14.456338882446289,18.134201049804688,81.219482421875,0.0015960247619445556,-0.02589845079071291,0.9746120700419187,0.22239180797149244
2023/04/21/09:36:39.137389,3812,1682087798,749551630,map,-14.655858993530273,18.252342224121094,81.21778869628906,0.0011528229909831698,-0.026197381265043472,0.9747781286250516,0.22163029871259765
2023/04/21/09:36:39.541772,3813,1682087798,938867072,map,-16.21373748779297,19.18380355834961,81.23797607421875,0.0011528229909831698,-0.026197381265043472,0.9747781286250516,0.22163029871259765
2023/04/21/09:36:39.541812,3814,1682087799,134340207,map,-16.472314834594727,19.337175369262695,81.24290466308594,-0.010895837521350813,-0.02408183996037438,0.9779839022164873,0.20699944172052587
2023/04/21/09:36:39.541862,3815,1682087799,137662544,map,-16.665576934814453,19.450742721557617,81.24603271484375,-0.010827579383098406,-0.024985999179321386,0.978121806704815,0.20624332725824046
2023/04/21/09:36:39.541888,3816,1682087799,139395284,map,-16.88066864013672,19.578908920288086,81.25145721435547,-0.010889882961909634,-0.027821146555842363,0.9782423888384046,0.2053027360400228
2023/04/21/09:36:39.541973,3817,1682087799,142019452,map,-17.14479637145996,19.735069274902344,81.25743865966797,-0.010211243626810331,-0.03127657041898719,0.9782547378650183,0.20478091590860942
2023/04/21/09:36:39.542054,3818,1682087799,143101081,map,-17.35772705078125,19.859045028686523,81.26142120361328,-0.009758291445863753,-0.03238819618264006,0.9782349709930667,0.20472448127845339
2023/04/21/09:36:39.542241,3819,1682087799,144978539,map,-17.553878784179688,19.97256088256836,81.26467895507812,-0.008808196113306924,-0.0332854130253839,0.9782380898598564,0.20460899891353346
2023/04/21/09:36:39.542282,3820,1682087799,236062954,map,-18.490379333496094,20.511045455932617,81.27302551269531,-0.008110324644396493,-0.03635323603037632,0.9782331165317322,0.204138808671546
2023/04/21/09:36:39.542308,3821,1682087799,236984087,map,-18.703458786010742,20.63129425048828,81.2743911743164,-0.00792383010809185,-0.03575554630328726,0.9782118745200827,0.2043533361304664
2023/04/21/09:36:40.139668,3822,1682087799,239404111,map,-18.899816513061523,20.741443634033203,81.27559661865234,-0.008172916665702216,-0.033515355694147216,0.9782444540339816,0.20456765285514433
2023/04/21/09:36:40.139707,3827,1682087799,437435896,map,-20.043127059936523,21.383588790893555,81.26371765136719,-0.003958299644697138,-0.02291821091255965,0.9782680562691477,0.2060356275887787
2023/04/21/09:36:40.139738,3828,1682087799,444439314,map,-20.238061904907227,21.492380142211914,81.25881958007812,-0.003526443937063786,-0.025637671116818795,0.9780595979564128,0.2067120845073786
2023/04/21/09:36:40.139760,3829,1682087799,537967506,map,-20.51240348815918,21.643295288085938,81.25066375732422,-0.003914680949210901,-0.029179756803036114,0.9778324264429391,0.20730896817598993
2023/04/21/09:36:40.139817,3830,1682087799,538999295,map,-20.705339431762695,21.748674392700195,81.24400329589844,-0.004395878104104857,-0.031067955372659405,0.9776898015075783,0.2076969720633811
2023/04/21/09:36:40.140008,3831,1682087799,634380117,map,-20.96546745300293,21.89731788635254,81.23521423339844,-0.005164374520229387,-0.03376550250841543,0.9774407557797273,0.20842986361213706
2023/04/21/09:36:40.140033,3832,1682087799,637421362,map,-21.17531967163086,22.014545440673828,81.22653198242188,-0.005642219683577714,-0.03560999084486588,0.9772913030549077,0.20881053394788757
2023/04/21/09:36:40.140180,3833,1682087799,639192909,map,-21.36867332458496,22.121923446655273,81.21768951416016,-0.005196299440887375,-0.03618116625297453,0.977218894769166,0.20906282498307371
2023/04/21/09:36:40.140219,3834,1682087799,646366299,map,-21.56132698059082,22.22763442993164,81.2083740234375,-0.0048356607119807975,-0.0366599057197647,0.9772505049055492,0.2088402053292392
2023/04/21/09:36:40.140413,3835,1682087799,735531669,map,-21.83303451538086,22.373926162719727,81.1948471069336,-0.0049761835732721835,-0.036161103035994326,0.9773681789065916,0.2083726281918593
2023/04/21/09:36:40.140440,3836,1682087799,737323000,map,-22.0244140625,22.47601890563965,81.18466186523438,-0.005613979977986397,-0.035549111039280906,0.9774774656847803,0.20794842016159715
2023/04/21/09:36:40.838531,3837,1682087799,839976503,map,-22.23777198791504,22.589319229125977,81.17411804199219,-0.007040299137312897,-0.03511622470949256,0.9775861202602414,0.20746769320748187
2023/04/21/09:36:40.838562,3839,1682087799,842620436,map,-22.694664001464844,22.83031463623047,81.1461410522461,-0.009736861090484978,-0.03753604518698605,0.9776893800390931,0.2064454635436987
2023/04/21/09:36:40.838605,3840,1682087799,935233299,map,-22.89505386352539,22.934839248657227,81.13064575195312,-0.01040407467837078,-0.039676191031562384,0.9779031067078918,0.2049958226891665
2023/04/21/09:36:40.838636,3841,1682087800,41971058,map,-23.168115615844727,23.076404571533203,81.10684204101562,-0.009210614222888939,-0.04029438388336297,0.9783031224471088,0.2030139514316387
2023/04/21/09:36:40.838736,3842,1682087800,44029200,map,-23.36014175415039,23.175691604614258,81.08937072753906,-0.007674253593367542,-0.04005804806451617,0.9786641944983017,0.20137743145080922
2023/04/21/09:36:40.838819,3843,1682087800,235916245,map,-23.55281639099121,23.275413513183594,81.07229614257812,-0.005114398894607597,-0.03893370712350318,0.9792746915989818,0.19869389945927207
2023/04/21/09:36:40.839034,3844,1682087800,240029396,map,-23.82425308227539,23.41446876525879,81.04889678955078,-0.0033292032714778786,-0.03571012912274973,0.9801935771902164,0.19476724617090613
2023/04/21/09:36:40.839066,3845,1682087800,241538526,map,-24.01535415649414,23.511754989624023,81.03339385986328,-0.0031384334642274125,-0.03364051866333441,0.9807352906341269,0.19239745531968405
2023/04/21/09:36:40.839095,3846,1682087800,347024368,map,-25.789220809936523,24.39681053161621,80.87129211425781,-0.011760023088663262,-0.017909203505376156,0.9855261650512088,0.16816423968452687
2023/04/21/09:36:40.839125,3847,1682087800,347900366,map,-25.98119354248047,24.488555908203125,80.85052490234375,-0.011390390288138912,-0.018346445119268043,0.9854747458960256,0.16844342040906302
2023/04/21/09:36:40.839200,3848,1682087800,437547194,map,-26.19363021850586,24.5936279296875,80.82889556884766,-0.01190402833331286,-0.021840050405168943,0.9852422217327909,0.16934919833041057
2023/04/21/09:36:41.441097,3849,1682087800,545528594,map,-26.455204010009766,24.72150421142578,80.80210876464844,-0.013419348465804209,-0.02627698217390137,0.9849082922520391,0.17054359787036089
2023/04/21/09:36:41.441130,3850,1682087800,642800686,map,-26.601634979248047,24.791454315185547,80.78689575195312,-0.014241667724566167,-0.028174586076187672,0.9847171984408907,0.17127619439117714
2023/04/21/09:36:41.441154,3851,1682087800,738561832,map,-26.92746353149414,24.945594787597656,80.7529525756836,-0.016404784918669958,-0.029953429378993385,0.9843820467015321,0.1727014322204216
2023/04/21/09:36:41.441176,3852,1682087800,943716557,map,-27.12265968322754,25.036148071289062,80.73199462890625,-0.01733111667265623,-0.03054872529679592,0.9840832676924383,0.17420257652383409
2023/04/21/09:36:41.441225,3853,1682087800,944717520,map,-27.333690643310547,25.132244110107422,80.70862579345703,-0.01815436579626346,-0.031028993903933624,0.9839438880644128,0.17482057576354937
2023/04/21/09:36:42.039053,3854,1682087801,140846317,map,-30.95059585571289,26.793306350708008,80.34444427490234,-0.018532507979647707,-0.031947383611153624,0.9836647916335737,0.17618057027129885
2023/04/21/09:36:42.045907,3855,1682087801,144571189,map,-31.218233108520508,26.9123592376709,80.31968688964844,-0.014749018182283297,-0.014498942758355645,0.9836109701080253,0.17911344301862642
2023/04/21/09:36:42.046031,3856,1682087801,236954511,map,-31.418437957763672,27.000656127929688,80.30058288574219,-0.0150739620393086,-0.017444791909128107,0.983546443282955,0.17917864419327278
2023/04/21/09:36:42.133920,3857,1682087801,345373676,map,-31.70826530456543,27.136611938476562,80.27335357666016,-0.01425358869724967,-0.023861813654812276,0.9833338967259146,0.17967197305509286
2023/04/21/09:36:42.134303,3858,1682087801,346551986,map,-31.91243553161621,27.231643676757812,80.25434112548828,-0.013574335598668923,-0.026271974601462668,0.9832986619605596,0.17958127303709737
2023/04/21/09:36:42.135031,3859,1682087801,347377184,map,-32.11594009399414,27.325191497802734,80.23583221435547,-0.01275550201598772,-0.027724715224993948,0.9832863550807943,0.1794897300821317
2023/04/21/09:36:42.135155,3860,1682087801,348349032,map,-32.402801513671875,27.454648971557617,80.21013641357422,-0.01227348036336977,-0.029787767898198775,0.9833685835822391,0.17874073843724464
2023/04/21/09:36:42.441644,3861,1682087801,537045657,map,-32.604984283447266,27.545228958129883,80.1922836303711,-0.012374945608437207,-0.03287419017573016,0.9834824643669156,0.1775629869024562
2023/04/21/09:36:42.441672,3862,1682087801,541982137,map,-32.739471435546875,27.60499382019043,80.18048095703125,-0.012566439814646455,-0.03449383561208711,0.9835241476000928,0.17701048386532686
2023/04/21/09:36:42.441875,3863,1682087801,636788619,map,-34.482147216796875,28.399559020996094,80.03205871582031,-0.012948016307639832,-0.03560226611778724,0.9836379862379208,0.1761285610602364
2023/04/21/09:36:42.441903,3864,1682087801,641814239,map,-34.63435745239258,28.469133377075195,80.01970672607422,-0.009660782077655765,-0.031060251719005023,0.987826750777176,0.15211981954024817
2023/04/21/09:36:42.442120,3865,1682087801,642880049,map,-34.90508270263672,28.592321395874023,79.99761199951172,-0.009990432336194706,-0.031797469905178406,0.9881160045985062,0.15005323311721352
2023/04/21/09:36:42.442277,3866,1682087801,737837113,map,-35.10771179199219,28.682357788085938,79.9803237915039,-0.010819578067326412,-0.0331564304980504,0.9886481085609562,0.14614634670079923
2023/04/21/09:36:42.442319,3867,1682087801,837496441,map,-35.3774299621582,28.79936408996582,79.95645904541016,-0.011365010312073513,-0.033302456815794995,0.9891646603363058,0.1425307371544436
2023/04/21/09:36:42.442343,3868,1682087801,844711525,map,-35.59613037109375,28.891271591186523,79.93604278564453,-0.011706755399046066,-0.032077556128413044,0.9894451476131457,0.1408275408592699
2023/04/21/09:36:42.937663,3869,1682087802,142115088,map,-35.87117385864258,29.011585235595703,79.91112518310547,-0.011739071495141794,-0.028269459290730204,0.9899477909284866,0.13808150509139117
2023/04/21/09:36:42.937688,3873,1682087802,238322010,map,-39.1224479675293,30.3216552734375,79.61359405517578,-0.0166832715372947,-0.023095822341996107,0.9884368264093712,0.14893296988379395
2023/04/21/09:36:42.937708,3874,1682087802,334082489,map,-39.40066146850586,30.424663543701172,79.59390258789062,-0.015796792921298024,-0.02163303825617359,0.9882272301317264,0.15063060279496426
2023/04/21/09:36:42.938385,3875,1682087802,335674731,map,-39.62614059448242,30.50580596923828,79.5798110961914,-0.015072685368461812,-0.02001653374784746,0.9880451978930078,0.15211438259679028
2023/04/21/09:36:42.938414,3876,1682087802,337016138,map,-39.83424758911133,30.580198287963867,79.56788635253906,-0.014632449188056,-0.019573840867154618,0.9879789430471487,0.1526453485943305
2023/04/21/09:36:42.938654,3877,1682087802,341862462,map,-40.04545211791992,30.66304588317871,79.55802154541016,-0.013640820276561338,-0.018909127608129496,0.9878180263795342,0.15385656472683662
2023/04/21/09:36:42.938919,3878,1682087802,435175539,map,-40.34332275390625,30.77606773376465,79.54521179199219,-0.012377282453623783,-0.01818838390064006,0.9876656233753187,0.15502436960537647
2023/04/21/09:36:42.938953,3879,1682087802,436123450,map,-40.553218841552734,30.854799270629883,79.53690338134766,-0.011356542417517615,-0.01778874880014878,0.987590728425515,0.15562500434350524
2023/04/21/09:36:42.939168,3880,1682087802,440712635,map,-40.7797737121582,30.93745994567871,79.52790832519531,-0.010126987466825495,-0.01710032711565565,0.9874711156694411,0.15654355275995158
2023/04/21/09:36:42.939212,3881,1682087802,535203806,map,-41.058135986328125,31.03824806213379,79.51641082763672,-0.009452693208389863,-0.0170734374263057,0.9874017841036407,0.15702558626637075
2023/04/21/09:36:42.939523,3882,1682087802,536565976,map,-41.266353607177734,31.112329483032227,79.50736236572266,-0.008149468529950984,-0.017946758981577392,0.9872805697673233,0.15776172312246195
2023/04/21/09:36:43.743252,3883,1682087802,634201996,map,-41.499725341796875,31.193389892578125,79.49896240234375,-0.007441402792056978,-0.018945400898173693,0.9872185296063152,0.15806787783004517
2023/04/21/09:36:43.743564,3884,1682087802,636472589,map,-41.78628158569336,31.292192459106445,79.48904418945312,-0.006347152066702733,-0.020784728879859587,0.9870948707527842,0.158655236310893
2023/04/21/09:36:43.744159,3885,1682087802,637824489,map,-42.00001907348633,31.364904403686523,79.48184204101562,-0.00515872552543991,-0.02259748459064838,0.9869450808531766,0.15938066786746247
2023/04/21/09:36:43.744534,3886,1682087802,643011973,map,-42.23003387451172,31.441967010498047,79.47439575195312,-0.005146819699280091,-0.02327184931334637,0.98690790733279,0.1595141047898479
2023/04/21/09:36:43.744579,3887,1682087802,735842528,map,-42.51242446899414,31.53609275817871,79.46586608886719,-0.004758364050356323,-0.023719484405935496,0.986832253739713,0.15992777610798237
2023/04/21/09:36:43.744611,3888,1682087802,743752795,map,-42.723228454589844,31.6057071685791,79.45921325683594,-0.004730157271990408,-0.023751521279159835,0.9868444341789324,0.15984875076702443
2023/04/21/09:36:43.744636,3889,1682087802,834427182,map,-43.02766418457031,31.709375381469727,79.44990539550781,-0.004613719358989474,-0.023826302300763814,0.9868826613705319,0.15960509983578297
2023/04/21/09:36:43.744665,3890,1682087802,842119057,map,-43.2588996887207,31.78679656982422,79.44246673583984,-0.004542098033934799,-0.0257357843703406,0.9870072474547301,0.15853659293233485
2023/04/21/09:36:43.744885,3891,1682087802,845297498,map,-43.47207260131836,31.85747528076172,79.43511199951172,-0.004383995327002815,-0.029747979297570965,0.9871416537546314,0.15699481906695784
2023/04/21/09:36:43.744913,3892,1682087802,944650659,map,-43.68443298339844,31.926727294921875,79.4283447265625,-0.004125320361356221,-0.0312976570141328,0.9871972875946657,0.15634887646667983
2023/04/21/09:36:43.744937,3893,1682087802,945855747,map,-43.966426849365234,32.01683044433594,79.42121124267578,-0.003931269685366985,-0.03417321136457458,0.9874210452134101,0.1543260384723994
2023/04/21/09:36:43.834142,3894,1682087803,236398992,map,-44.194305419921875,32.087974548339844,79.41645812988281,-0.004715814831151053,-0.03418861340352728,0.9877580935609518,0.15212778529461668
2023/04/21/09:36:43.834174,3895,1682087803,244414901,map,-44.48042297363281,32.18461227416992,79.40966796875,-0.005755776464356222,-0.03419897494281588,0.9879465742674924,0.15086051385359123
2023/04/21/09:36:43.834388,3896,1682087803,335008459,map,-44.69390869140625,32.255096435546875,79.404541015625,-0.007283067618913679,-0.03377174551035111,0.9882349008581555,0.1489911746815875
2023/04/21/09:36:44.039093,3897,1682087803,341995870,map,-44.9235954284668,32.3289909362793,79.39942169189453,-0.00787345145323117,-0.033600572670569186,0.9885569027807786,0.14684834460959661
2023/04/21/09:36:44.039216,3898,1682087803,435442655,map,-45.13541793823242,32.39644241333008,79.39530181884766,-0.007532754769115326,-0.03373460228301186,0.9886913512275284,0.1459274359696336
2023/04/21/09:36:44.039249,3899,1682087803,450064786,map,-48.10287857055664,33.31466293334961,79.3320541381836,-0.007481251320235015,-0.03447958470893436,0.9887962968803206,0.1450412563328436
2023/04/21/09:36:44.039274,3900,1682087803,538701473,map,-48.32966995239258,33.37910079956055,79.32076263427734,0.006711496425555585,-0.02731967347409213,0.9918099651362435,0.1245857891702633
2023/04/21/09:36:44.039299,3901,1682087803,539725782,map,-48.53843688964844,33.437564849853516,79.30917358398438,0.005782763618293208,-0.024523070049078867,0.9919262061444365,0.12428856959456447
2023/04/21/09:36:44.635431,3902,1682087803,634252918,map,-48.838951110839844,33.524227142333984,79.28900909423828,0.0056731712754527555,-0.02320799091095179,0.9919532644211806,0.12433071644307536
2023/04/21/09:36:44.635449,3903,1682087803,635715571,map,-49.050045013427734,33.58379364013672,79.27413940429688,0.00533967050717564,-0.01819987122176506,0.9920065801845468,0.12475231136872983
2023/04/21/09:36:44.635502,3904,1682087803,636978823,map,-49.25981903076172,33.641746520996094,79.25973510742188,0.006130889343003607,-0.01237738815001731,0.9919599657700938,0.12579578304416245
2023/04/21/09:36:44.635515,3905,1682087803,734910040,map,-49.48518371582031,33.70244598388672,79.24412536621094,0.006442928968946202,-0.009756951143153874,0.9919068185941216,0.12642903944303874
2023/04/21/09:36:44.635527,3906,1682087803,742569658,map,-49.761470794677734,33.77605438232422,79.2259750366211,0.006775409816416581,-0.0047211480538489475,0.9916809957798002,0.12845470127616931
2023/04/21/09:36:44.635574,3907,1682087803,744255959,map,-49.96746063232422,33.830081939697266,79.21178436279297,0.005861550895411501,-6.355909391576787e-05,0.9913578558922671,0.1310546139202608
2023/04/21/09:36:44.635585,3908,1682087803,839781617,map,-50.19506072998047,33.89353942871094,79.1952133178711,0.004806155283844998,0.001289117337988803,0.9910860087193719,0.13313110485269547
2023/04/21/09:36:44.635599,3909,1682087803,843125299,map,-50.474037170410156,33.970787048339844,79.17479705810547,0.0028788627957317564,0.0003011831081381131,0.9906637815909898,0.13629776616871303
2023/04/21/09:36:44.635813,3910,1682087803,938850080,map,-50.612632751464844,34.0086555480957,79.16459655761719,0.0011009428958033288,-0.0023852277518746994,0.990063146852861,0.14059889420609833
2023/04/21/09:36:44.635888,3911,1682087803,941611949,map,-50.904823303222656,34.08728790283203,79.14300537109375,0.00011095273115774773,-0.004413670824257658,0.9896500655906058,0.1434342391459717
2023/04/21/09:36:44.635911,3912,1682087804,40591150,map,-51.178470611572266,34.16053009033203,79.1231918334961,-0.0007879083325864064,-0.0076263978225169435,0.9890219511072479,0.14757023583089118
2023/04/21/09:36:44.635926,3913,1682087804,42466031,map,-51.399024963378906,34.21868133544922,79.10696411132812,-0.0018983085449099139,-0.012131344726578333,0.988235364473489,0.15244692123154124
2023/04/21/09:36:44.635937,3914,1682087804,44232447,map,-51.6057014465332,34.27821731567383,79.09273529052734,-0.0021616453471285193,-0.013656103777502598,0.9879887211160033,0.1539068037702616
2023/04/21/09:36:44.636284,3915,1682087804,45709618,map,-51.811187744140625,34.336639404296875,79.0787353515625,-0.0030659632753019445,-0.017240568778442125,0.9873665071914369,0.1574829217195624
2023/04/21/09:36:44.636298,3916,1682087804,135485266,map,-52.099853515625,34.41717529296875,79.05965423583984,-0.0036677465150526203,-0.019783695129610295,0.9868777723361046,0.16021024428670239
2023/04/21/09:36:44.636313,3917,1682087804,137545192,map,-52.302734375,34.47362518310547,79.0470962524414,-0.0038157524175882114,-0.020495582401284126,0.9866554055633612,0.1614828262306403
2023/04/21/09:36:44.636354,3918,1682087804,145308326,map,-52.521034240722656,34.533512115478516,79.0345230102539,-0.0034010294038745383,-0.021540018844421034,0.9863742017900965,0.1630661147418006
2023/04/21/09:36:44.636402,3919,1682087804,146366318,map,-52.78859329223633,34.60698699951172,79.02088928222656,-0.002433504373824931,-0.02211359728143931,0.986287632163255,0.16352930860693526
2023/04/21/09:36:44.636546,3920,1682087804,234639344,map,-52.9968147277832,34.66372299194336,79.0133285522461,-0.0017699852206289096,-0.0226055050042111,0.9863143111183625,0.16330984996673914
2023/04/21/09:36:44.636560,3921,1682087804,235672496,map,-53.219993591308594,34.72380447387695,79.00630187988281,-0.0023701978317280437,-0.024609804312047238,0.986474890611189,0.1620372680228011
2023/04/21/09:36:45.035252,3922,1682087804,341050880,map,-53.49365234375,34.79726028442383,78.99771118164062,-0.004783115445688857,-0.026797831610709984,0.9867567687340298,0.15990649194948442
2023/04/21/09:36:45.035291,3923,1682087804,348134286,map,-53.713958740234375,34.855690002441406,78.98956298828125,-0.005833182444369015,-0.02786248273606393,0.9869171796394622,0.1586952758169783
2023/04/21/09:36:45.035307,3924,1682087804,437858121,map,-53.984344482421875,34.92691421508789,78.97724151611328,-0.007224062030998428,-0.029669102787671844,0.98736246109398,0.15550918480379727
2023/04/21/09:36:45.035333,3925,1682087804,534765374,map,-54.18608474731445,34.97944641113281,78.9659194946289,-0.007368666551150289,-0.030760391379829184,0.9878880322949107,0.1519109397590282
