time2,time1,true_n,true_velocity,predicted_n,predicted_velocity,bounds_crossed
2023/04/21/09:38:06.935309,205.7467803955078,0.9871551394462584,7.690561771392822,1.0361255407333374,7.690561771392822,0
2023/04/21/09:38:06.935384,205.8489532470703,0.9451614022254944,7.690561771392822,1.035567283630371,7.690561771392822,0
2023/04/21/09:38:06.935394,205.94613647460935,0.9703575968742372,7.738625049591064,1.03519606590271,7.738625049591064,0
2023/04/21/09:38:06.935482,205.94613647460935,1.0054981708526611,7.738625049591064,1.0350840091705322,7.738625049591064,0
2023/04/21/09:38:06.935492,206.13943481445312,1.0310293436050415,7.775586605072021,1.0351592302322388,7.775586605072021,0
2023/04/21/09:38:06.935503,206.244384765625,0.9440683722496032,7.797326564788818,1.0345971584320068,7.797326564788818,0
2023/04/21/09:38:06.935619,206.5435333251953,0.9402611255645752,7.831314563751221,1.034009575843811,7.831314563751221,0
2023/04/21/09:38:06.935631,206.74517822265625,0.8828839659690857,7.834304332733154,1.033004641532898,7.834304332733154,0
2023/04/21/09:38:06.935699,207.04627990722656,0.8609333634376526,7.948305130004883,1.0318434238433838,7.948305130004883,0
2023/04/21/09:38:06.935770,207.3463897705078,0.9036069512367249,8.121328353881836,1.030998945236206,8.121328353881836,0
2023/04/21/09:38:06.935850,207.64077758789065,0.8620270490646362,8.322466850280762,1.0298542976379397,8.322466850280762,0
2023/04/21/09:38:06.935963,207.9419403076172,0.8130154013633728,8.650373458862305,1.0283565521240234,8.650373458862305,0
2023/04/21/09:38:06.935978,208.13897705078125,0.8098964691162109,8.872607231140137,1.0268423557281494,8.872607231140137,0
2023/04/21/09:38:06.936038,208.33792114257807,0.8688947558403015,9.15771198272705,1.0257651805877686,9.15771198272705,0
2023/04/21/09:38:06.936050,208.5438690185547,0.922059953212738,9.222819328308104,1.0250802040100098,9.222819328308104,0
2023/04/21/09:38:06.936137,208.64874267578125,0.9272527694702148,9.252607345581056,1.0244359970092771,9.252607345581056,0
2023/04/21/09:38:06.936148,208.946044921875,1.0230149030685425,8.870331764221191,1.024492263793945,8.870331764221191,0
2023/04/21/09:38:06.936216,209.1397399902344,1.018587589263916,8.729525566101074,1.0245158672332764,8.729525566101074,0
2023/04/21/09:38:06.936274,209.44329833984372,1.039453148841858,8.661515235900879,1.0246912240982056,8.661515235900879,0
2023/04/21/09:38:06.936354,209.44329833984372,1.1101226806640625,8.51579761505127,1.02538001537323,8.51579761505127,0
2023/04/21/09:38:06.936365,209.9387359619141,1.1614670753479004,8.32943344116211,1.0264390707015991,8.32943344116211,0
2023/04/21/09:38:06.936485,210.1446075439453,1.1226001977920532,8.32943344116211,1.0272109508514404,8.32943344116211,0
2023/04/21/09:38:06.936498,210.1446075439453,1.073869228363037,8.146355628967285,1.027625322341919,8.146355628967285,0
2023/04/21/09:38:06.936567,210.53872680664065,1.0095077753067017,8.087983131408691,1.0275702476501465,8.087983131408691,0
2023/04/21/09:38:06.936579,210.84788513183597,1.005297303199768,7.965238571166992,1.0274847745895386,7.965238571166992,0
2023/04/21/09:38:06.936667,211.04299926757807,1.0386638641357422,7.765420913696289,1.0276416540145874,7.765420913696289,0
2023/04/21/09:38:06.936771,211.2495880126953,1.028337836265564,6.93161153793335,1.0277228355407717,6.93161153793335,0
2023/04/21/09:38:06.936785,211.54739379882807,0.9202992916107178,7.020871162414551,1.0270203351974487,7.020871162414551,0
2023/04/21/09:38:06.936795,211.8452606201172,0.8350503444671631,7.55250072479248,1.025702953338623,7.55250072479248,0
2023/04/21/09:38:06.936872,211.94482421875,0.7145124673843384,8.2774076461792,1.0235180854797363,8.2774076461792,0
2023/04/21/09:38:06.936886,212.24240112304688,0.7375747561454773,8.836470603942871,1.0215094089508057,8.836470603942871,0
2023/04/21/09:38:06.936967,212.44577026367188,0.9191890358924866,9.164440155029297,1.0208237171173096,9.164440155029297,0
2023/04/21/09:38:06.936980,212.64254760742188,1.1425319910049438,9.153454780578612,1.0217564105987549,9.153454780578612,0
2023/04/21/09:38:06.937057,213.0391540527344,1.2450883388519287,8.11196517944336,1.023426532745361,8.11196517944336,0
2023/04/21/09:38:06.937068,213.04747009277344,1.2218338251113892,7.864697456359863,1.0249212980270386,7.864697456359863,0
2023/04/21/09:38:06.937152,213.2459716796875,1.1902512311935425,7.782059192657471,1.02618145942688,7.782059192657471,0
2023/04/21/09:38:06.937223,213.2459716796875,1.068853735923767,7.764283180236816,1.026559591293335,7.764283180236816,0
2023/04/21/09:38:06.937257,213.44482421875,1.0306003093719482,7.819825649261475,1.0266598463058472,7.819825649261475,0
2023/04/21/09:38:06.937279,213.63818359375,0.9269056916236876,8.204375267028809,1.0260114669799805,8.204375267028809,0
2023/04/21/09:38:06.938671,213.74876403808597,0.8659188747406006,8.779499053955078,1.0249260663986206,8.779499053955078,0
2023/04/21/09:38:06.938691,213.84585571289065,0.8807535171508789,9.051198959350586,1.0239521265029907,9.051198959350586,0
2023/04/21/09:38:06.938970,214.0406646728516,0.8703340291976929,9.332134246826172,1.022907257080078,9.332134246826172,0
2023/04/21/09:38:06.938991,214.1475372314453,1.0508159399032593,9.73098373413086,1.0231664180755615,9.73098373413086,0
2023/04/21/09:38:06.939289,214.24708557128903,1.18071711063385,9.810379981994627,1.0243593454360962,9.810379981994627,0
2023/04/21/09:38:06.939312,214.34689331054688,1.3120557069778442,9.76201057434082,1.0264919996261597,9.76201057434082,0
2023/04/21/09:38:06.939477,214.4464111328125,1.3798158168792725,9.63354778289795,1.029102802276611,9.63354778289795,0
2023/04/21/09:38:06.939557,214.64715576171875,1.399571657180786,9.31129550933838,1.0318443775177002,9.31129550933838,0
2023/04/21/09:38:06.939680,214.83856201171875,1.3583002090454102,9.150425910949709,1.0342775583267212,9.150425910949709,0
2023/04/21/09:38:06.939693,214.9484405517578,1.31691575050354,8.702654838562012,1.0364030599594116,8.702654838562012,0
2023/04/21/09:38:06.939988,215.04786682128903,1.2563166618347168,8.49813461303711,1.0380843877792358,8.49813461303711,0
2023/04/21/09:38:06.939999,215.15077209472656,1.1446677446365356,8.393845558166504,1.0389572381973269,8.393845558166504,0
2023/04/21/09:38:06.940266,215.2480926513672,1.0714983940124512,8.347899436950684,1.039301514625549,8.347899436950684,0
2023/04/21/09:38:06.940386,215.3447723388672,1.0347540378570557,8.341753959655762,1.039380669593811,8.341753959655762,0
2023/04/21/09:38:06.940536,215.4441680908203,1.0274484157562256,8.37354850769043,1.0394071340560913,8.37354850769043,0
2023/04/21/09:38:06.940547,215.54443359375,0.9079569578170776,8.455094337463379,1.0385773181915283,8.455094337463379,0
2023/04/21/09:38:06.940614,215.64794921875,0.8400691747665405,8.62333869934082,1.0372649431228638,8.62333869934082,0
2023/04/21/09:38:06.940662,215.75050354003903,0.7785343527793884,8.784143447875977,1.035517692565918,8.784143447875977,0
2023/04/21/09:38:06.940676,215.84983825683597,0.780593752861023,8.784143447875977,1.033792495727539,8.784143447875977,0
2023/04/21/09:38:06.940693,216.0382080078125,0.7919701933860779,9.163741111755373,1.0321557521820068,9.163741111755373,0
2023/04/21/09:38:06.940807,216.05206298828125,0.9431757926940918,9.233649253845217,1.0316064357757568,9.233649253845217,0
2023/04/21/09:38:06.940930,216.24078369140625,1.0644408464431765,9.215150833129885,1.0319255590438845,9.215150833129885,0
2023/04/21/09:38:06.941043,216.2476348876953,1.2655240297317505,9.06110382080078,1.0336788892745972,9.06110382080078,0
2023/04/21/09:38:06.941180,216.3497009277344,1.337618112564087,8.836945533752441,1.035939335823059,8.836945533752441,0
2023/04/21/09:38:06.941373,216.4490203857422,1.3824236392974854,8.567544937133789,1.0385096073150637,8.567544937133789,0
2023/04/21/09:38:06.941490,216.5459899902344,1.353654861450195,8.256248474121094,1.0408637523651123,8.256248474121094,0
2023/04/21/09:38:06.941504,216.73985290527344,1.3174954652786257,7.992149829864502,1.0429500341415403,7.992149829864502,0
2023/04/21/09:38:06.941514,216.8452911376953,1.3081594705581665,7.577683925628662,1.044960856437683,7.577683925628662,0
2023/04/21/09:38:06.941582,216.9442138671875,1.2278300523757937,7.432262420654297,1.0463910102844238,7.432262420654297,0
2023/04/21/09:38:06.941595,217.04429626464844,1.097532868385315,7.295797348022461,1.0468875169754028,7.295797348022461,0
2023/04/21/09:38:06.941605,217.1457672119141,0.9025908708572388,7.208099365234375,1.045994758605957,7.208099365234375,0
2023/04/21/09:38:06.941864,217.2429962158203,0.8386647701263428,7.17972993850708,1.0446510314941406,7.17972993850708,0
2023/04/21/09:38:06.941981,217.34634399414065,0.6545020937919617,7.235917568206787,1.0420037508010864,7.235917568206787,0
2023/04/21/09:38:06.942096,217.4481201171875,0.5417011380195618,7.385417938232422,1.038565993309021,7.385417938232422,0
2023/04/21/09:38:06.942277,217.4481201171875,0.5497300028800964,7.385417938232422,1.035199522972107,7.385417938232422,0
2023/04/21/09:38:06.942439,217.6461181640625,0.4922482669353485,7.816056728363037,1.031439185142517,7.816056728363037,0
2023/04/21/09:38:06.942503,217.7421722412109,0.6119163036346436,7.816056728363037,1.0285435914993286,7.816056728363037,0
2023/04/21/09:38:06.942569,217.94259643554688,0.7496387362480164,7.993045330047607,1.0266369581222534,7.993045330047607,0
2023/04/21/09:38:06.942580,218.13894653320312,1.0044001340866089,7.778330326080322,1.0265443325042725,7.778330326080322,0
2023/04/21/09:38:06.942590,218.33941650390625,1.0794354677200315,7.405644416809082,1.0269837379455566,7.405644416809082,0
2023/04/21/09:38:06.942602,218.54576110839844,1.1296581029891968,7.009434223175049,1.0277769565582275,7.009434223175049,0
2023/04/21/09:38:06.943565,218.8459014892578,1.113532781600952,6.789729118347168,1.0284525156021118,6.789729118347168,0
2023/04/21/09:38:06.943987,218.94976806640625,1.085235595703125,6.789729118347168,1.0289249420166016,6.789729118347168,0
2023/04/21/09:38:06.944087,219.34767150878903,0.9627106189727784,7.577823162078857,1.0285285711288452,7.577823162078857,0
2023/04/21/09:38:06.944171,219.5499725341797,1.0320398807525637,7.855426788330078,1.0286239385604858,7.855426788330078,0
2023/04/21/09:38:06.944301,219.73780822753903,1.1631441116333008,7.791933059692383,1.029645323753357,7.791933059692383,0
2023/04/21/09:38:06.944315,219.9441070556641,1.281746506690979,7.573146820068359,1.031500220298767,7.573146820068359,0
2023/04/21/09:38:06.944332,220.34100341796875,1.2669193744659424,7.050339221954346,1.0332425832748413,7.050339221954346,0
2023/04/21/09:38:06.944347,220.54180908203125,1.1691489219665527,7.128505229949951,1.034287452697754,7.128505229949951,0
2023/04/21/09:38:06.944359,220.54180908203125,0.951633095741272,7.128505229949951,1.0337932109832764,7.128505229949951,0
2023/04/21/09:38:06.944380,221.0463409423828,0.7935985922813416,8.334617614746094,1.0321863889694214,8.334617614746094,0
2023/04/21/09:38:06.944510,221.3453826904297,0.8906837701797485,7.726494312286377,1.0312706232070925,7.726494312286377,0
2023/04/21/09:38:06.944641,221.54150390625,0.9871440529823304,7.507164001464844,1.0310381650924685,7.507164001464844,0
2023/04/21/09:38:06.945097,221.7457275390625,1.0086181163787842,7.55228853225708,1.030957818031311,7.55228853225708,0
2023/04/21/09:38:06.945196,222.1436462402344,0.8868657350540161,8.57767391204834,1.0300205945968628,8.57767391204834,0
2023/04/21/09:38:06.945318,222.43849182128903,1.107640504837036,8.2933931350708,1.030640721321106,8.2933931350708,0
2023/04/21/09:38:06.945343,222.63873291015625,1.143876314163208,8.088790893554688,1.031512975692749,8.088790893554688,0
2023/04/21/09:38:06.945354,222.8463592529297,1.0400313138961792,8.05555534362793,1.0316513776779177,8.05555534362793,0
2023/04/21/09:38:06.945370,223.34385681152344,0.9181427359580994,8.781230926513672,1.0309325456619265,8.873763084411621,0
2023/04/21/09:38:06.945504,223.53810119628903,1.1108251810073853,8.253520965576172,1.0315700769424438,8.253520965576172,0
2023/04/21/09:38:06.945517,223.64154052734372,1.143852472305298,8.042119026184082,1.032436728477478,8.042119026184082,0
2023/04/21/09:38:06.945583,224.0421600341797,0.9485203623771667,8.404839515686035,1.031928777694702,8.404839515686035,0
2023/04/21/09:38:06.945664,224.14431762695312,1.1573230028152466,8.528072357177734,1.032887578010559,8.528072357177734,0
2023/04/21/09:38:06.945677,224.44998168945312,1.2037423849105835,7.772922039031982,1.034167766571045,7.772922039031982,0
2023/04/21/09:38:06.945787,224.74496459960935,1.0688139200210571,7.816197872161865,1.034496784210205,7.816197872161865,0
2023/04/21/09:38:06.945855,224.75001525878903,0.8824931383132935,7.990420818328857,1.0335191488265991,7.990420818328857,0
2023/04/21/09:38:06.945866,224.8489227294922,0.8058469295501709,8.212522506713867,1.0320086479187012,8.212522506713867,0
2023/04/21/09:38:41.937028,227.24050903320312,0.8719128966331482,7.393686771392822,1.0370932817459106,7.393686771392822,0
2023/04/21/09:38:41.937040,227.34841918945312,0.8760809898376465,7.2831807136535645,1.0360673666000366,7.2831807136535645,0
2023/04/21/09:38:41.937052,227.53900146484372,0.8548595905303955,7.236027240753174,1.034898281097412,7.236027240753174,0
2023/04/21/09:38:41.937062,227.64956665039065,0.8896069526672363,7.194912433624268,1.0339750051498413,7.194912433624268,0
2023/04/21/09:38:41.937071,227.7501983642578,0.906244933605194,7.178130149841309,1.0331708192825315,7.178130149841309,0
2023/04/21/09:38:41.937081,227.85012817382807,0.9240450263023376,7.178130149841309,1.0324931144714355,7.178130149841309,0
2023/04/21/09:38:41.937089,227.9426422119141,0.936451494693756,7.1799798011779785,1.031904220581055,7.1799798011779785,0
2023/04/21/09:38:41.937103,228.14398193359372,0.9001803994178772,6.837470054626465,1.0310662984848022,6.837470054626465,0
2023/04/21/09:38:41.937111,228.14398193359372,0.9611460566520692,6.837470054626465,1.0306538343429563,6.837470054626465,0
2023/04/21/09:38:41.937120,228.3444976806641,0.9556468725204468,6.2721147537231445,1.0302048921585083,6.2721147537231445,1
2023/04/21/09:38:41.937129,228.4439697265625,0.9062897562980652,6.1190571784973145,1.02941632270813,6.1190571784973145,2
2023/04/21/09:38:41.937143,228.5455322265625,0.8861070275306702,6.034483909606934,1.0284912586212158,6.034483909606934,2
2023/04/21/09:38:41.937152,228.64617919921875,0.8436911702156067,6.000956535339356,1.0272767543792725,6.000956535339356,2
2023/04/21/09:38:41.937161,228.8443603515625,0.762746274471283,6.024544715881348,1.025507926940918,6.024544715881348,2
2023/04/21/09:38:41.937170,229.0409698486328,0.7442389130592346,6.234411716461182,1.023618459701538,6.234411716461182,1
2023/04/21/09:38:41.937180,229.24208068847656,0.6740331649780273,7.388449668884277,1.0212520360946655,7.388449668884277,0
2023/04/21/09:38:41.937189,229.2448883056641,0.5048839449882507,7.388449668884277,1.0177280902862549,7.388449668884277,0
2023/04/21/09:38:41.937204,229.4435577392578,0.3819898664951324,8.003926277160645,1.0133709907531738,8.003926277160645,0
2023/04/21/09:38:41.937214,229.54290771484372,0.2919543087482452,8.54809856414795,1.008410930633545,8.54809856414795,0
2023/04/21/09:38:41.937225,229.74273681640625,0.2394931018352508,9.83548641204834,1.003109574317932,9.83548641204834,0
2023/04/21/09:38:41.937234,229.838623046875,0.605635941028595,10.367048263549805,1.000351905822754,10.367048263549805,0
2023/04/21/09:38:41.937243,230.3384552001953,0.932185709476471,10.763421058654783,0.9998539090156556,10.763421058654783,0
2023/04/21/09:38:41.937252,230.6387939453125,1.2450525760650637,10.457165718078612,1.0015109777450562,10.457165718078612,0
2023/04/21/09:38:41.937263,231.03811645507807,1.423034906387329,9.83664321899414,1.0043858289718628,9.83664321899414,0
2023/04/21/09:38:41.937272,231.3405303955078,1.200961709022522,9.784244537353516,1.0057218074798584,9.784244537353516,0
2023/04/21/09:38:41.937280,231.5398406982422,0.934730052947998,9.983891487121582,1.0052224397659302,9.983891487121582,0
2023/04/21/09:38:41.937290,231.94161987304688,0.795820415019989,10.89613914489746,1.0037708282470703,10.89613914489746,0
2023/04/21/09:38:41.937299,232.1396331787109,1.0976778268814087,10.89613914489746,1.004397988319397,10.89613914489746,0
2023/04/21/09:38:41.937309,232.3458404541016,1.2001063823699951,10.26064682006836,1.0057257413864136,10.26064682006836,0
2023/04/21/09:38:41.937318,232.7400665283203,1.3622206449508667,8.612585067749023,1.0081604719161987,8.612585067749023,0
2023/04/21/09:38:41.937328,233.0397491455078,1.2823036909103394,8.074139595031738,1.0100370645523071,8.074139595031738,0
2023/04/21/09:38:41.937336,233.24142456054688,1.0155757665634155,7.898558616638184,1.0100774765014648,7.898558616638184,0
2023/04/21/09:38:41.937346,233.63766479492188,0.8492822051048279,8.377862930297852,1.0089781284332275,8.377862930297852,0
2023/04/21/09:38:41.937356,234.04202270507807,0.7311431169509888,9.20351219177246,1.007073998451233,9.20351219177246,0
2023/04/21/09:38:41.937365,234.25045776367188,1.078532338142395,8.693903923034668,1.0075560808181765,8.693903923034668,0
2023/04/21/09:38:41.937375,234.44754028320312,1.2422329187393188,8.475807189941406,1.0091564655303955,8.475807189941406,0
2023/04/21/09:38:41.937385,234.7441253662109,1.3278189897537231,7.960852146148682,1.0113359689712524,7.960852146148682,0
2023/04/21/09:38:41.937394,234.94602966308597,0.9767407774925232,7.887716293334961,1.01110577583313,7.887716293334961,0
2023/04/21/09:38:41.937404,235.15000915527344,0.7424254417419434,8.235587120056152,1.009274959564209,8.235587120056152,0
2023/04/21/09:38:41.937413,235.2514495849609,0.5985006093978882,8.496155738830566,1.0064682960510254,8.496155738830566,0
2023/04/21/09:38:41.937423,235.54150390625,0.5660528540611267,9.182218551635742,1.0034513473510742,9.182218551635742,0
2023/04/21/09:38:41.937433,235.83834838867188,0.6563718318939209,8.96569538116455,1.0010632276535034,8.96569538116455,0
2023/04/21/09:38:41.937442,236.0477294921875,0.8141739368438721,8.68749713897705,0.9997614622116088,8.68749713897705,0
2023/04/21/09:38:41.937451,236.34817504882807,0.9024863243103028,8.115933418273926,0.9990673661231996,8.115933418273926,0
2023/04/21/09:38:41.937461,236.45257568359372,0.9000526070594788,8.115933418273926,0.998359441757202,8.115933418273926,0
2023/04/21/09:38:41.937470,236.7375640869141,0.79888516664505,8.26026439666748,0.996964991092682,8.26026439666748,0
2023/04/21/09:38:41.937480,236.7375640869141,0.6312974691390991,8.26026439666748,0.9944345951080322,8.26026439666748,0
2023/04/21/09:38:41.937489,236.84963989257807,0.5095378756523132,8.713799476623535,0.9910854697227478,8.713799476623535,0
2023/04/21/09:38:41.937499,236.93896484375,0.4184884130954742,8.713799476623535,0.9871301651000975,8.713799476623535,0
2023/04/21/09:38:41.937509,236.93896484375,0.3694897890090942,8.713799476623535,0.982857584953308,8.713799476623535,0
2023/04/21/09:38:41.937518,237.1431427001953,0.3338902294635772,9.02784252166748,0.9783601760864258,9.02784252166748,0
2023/04/21/09:38:41.937528,237.1516876220703,0.7576459646224976,9.219534873962402,0.9767614603042604,9.219534873962402,0
2023/04/21/09:38:41.937537,237.3507537841797,1.0655224323272705,8.665894508361816,0.9772610664367676,8.665894508361816,0
2023/04/21/09:38:41.937547,237.5411376953125,1.1049529314041138,8.466464042663574,0.978026568889618,8.466464042663574,0
2023/04/21/09:38:41.937557,237.55567932128903,1.2380082607269287,8.170406341552734,0.979692280292511,8.170406341552734,0
2023/04/21/09:38:41.937566,237.7497711181641,1.2201799154281616,7.784291744232178,0.9812304377555848,7.784291744232178,0
2023/04/21/09:38:41.937576,237.94293212890625,1.1207841634750366,7.409913539886475,0.9820882081985474,7.409913539886475,0
2023/04/21/09:38:41.937586,238.0455322265625,0.8039551973342896,7.754371643066406,0.9807945489883424,7.754371643066406,0
2023/04/21/09:38:41.937596,238.14601135253903,0.6312233805656433,8.064129829406738,0.9783354997634888,8.064129829406738,0
2023/04/21/09:38:41.937606,238.24703979492188,0.6315863728523254,8.469148635864258,0.9758889079093932,8.469148635864258,0
2023/04/21/09:38:41.937614,238.44012451171875,0.4925470054149627,8.469148635864258,0.9725107550621032,8.469148635864258,0
2023/04/21/09:38:41.937624,238.53977966308597,0.8636195063591003,9.291009902954102,0.9716578722000122,9.291009902954102,0
2023/04/21/09:38:41.937634,238.5443115234375,1.1197999715805054,9.415288925170898,0.9725417494773864,9.415288925170898,0
2023/04/21/09:38:41.937643,238.6500701904297,1.3059258460998535,9.415288925170898,0.9746809005737304,9.415288925170898,0
2023/04/21/09:38:41.937652,238.8390350341797,1.4506911039352417,9.176307678222656,0.9777901768684388,9.176307678222656,0
2023/04/21/09:38:41.937663,238.8522491455078,1.438670992851257,9.089030265808104,0.9808058738708496,9.089030265808104,0
2023/04/21/09:38:41.937672,238.9446258544922,1.4534690380096436,8.971902847290039,0.9839094877243042,8.971902847290039,0
2023/04/21/09:38:41.937680,239.0479888916016,1.3939588069915771,8.85190200805664,0.9865989089012146,8.85190200805664,0
2023/04/21/09:38:41.937690,239.1524658203125,1.4000720977783203,8.84520149230957,0.9893189072608948,8.84520149230957,0
2023/04/21/09:38:41.937699,239.35043334960935,1.1844784021377563,9.219242095947266,0.9905737042427064,9.219242095947266,0
2023/04/21/09:38:41.937708,239.44683837890625,0.9489075541496276,9.484892845153809,0.990235149860382,9.484892845153809,0
2023/04/21/09:38:41.937717,239.54673767089844,1.28174889087677,9.64223861694336,0.9921413064002992,9.64223861694336,0
2023/04/21/09:38:41.937762,239.54673767089844,1.5235722064971924,9.64223861694336,0.9956690669059752,9.64223861694336,0
2023/04/21/09:38:41.937775,239.7401123046875,1.6992671489715576,9.64223861694336,1.000365972518921,9.64223861694336,0
2023/04/21/09:38:41.937793,239.8512725830078,1.7615845203399658,9.573974609375,1.0054636001586914,9.573974609375,0
2023/04/21/09:38:41.937805,240.0415496826172,1.6791343688964844,9.539828300476074,1.0099860429763794,9.539828300476074,0
2023/04/21/09:38:41.937819,240.1458740234375,1.6439484357833862,9.48544216156006,1.0142537355422974,9.48544216156006,0
2023/04/21/09:38:41.937927,240.24432373046875,1.601003646850586,9.48544216156006,1.0182157754898071,9.48544216156006,0
2023/04/21/09:38:41.937936,240.4474334716797,1.5194778442382812,9.373722076416016,1.0216139554977417,9.373722076416016,0
2023/04/21/09:38:41.937948,240.65028381347656,1.4084798097610474,8.99471664428711,1.0242528915405271,8.99471664428711,0
2023/04/21/09:38:41.937958,240.83795166015625,1.4725639820098877,8.861291885375977,1.0273116827011108,8.861291885375977,0
2023/04/21/09:38:41.938032,241.0407867431641,1.4882900714874268,8.623021125793457,1.0304635763168335,8.623021125793457,0
2023/04/21/09:38:41.938043,241.14553833007807,1.4543533325195312,8.381998062133789,1.033375263214111,8.381998062133789,0
2023/04/21/09:38:41.938053,241.2472381591797,1.413214921951294,8.223736763000488,1.035999417304993,8.223736763000488,0
2023/04/21/09:38:41.938062,241.34620666503903,1.361063838005066,8.064432144165039,1.0382633209228516,8.064432144165039,0
2023/04/21/09:38:41.938127,241.3519744873047,1.2723029851913452,8.064432144165039,1.0399234294891355,8.064432144165039,0
2023/04/21/09:38:41.938136,241.54547119140625,1.2880070209503174,7.921628952026367,1.0416820049285889,7.921628952026367,0
2023/04/21/09:38:41.938146,242.03955078125,1.1833406686782837,7.419357776641846,1.0427325963974,7.419357776641846,0
2023/04/21/09:38:41.938209,242.23789978027344,1.095856547355652,7.34998893737793,1.0431935787200928,7.34998893737793,0
2023/04/21/09:38:41.938220,242.34527587890625,1.0217692852020264,7.396462440490723,1.043156981468201,7.396462440490723,0
2023/04/21/09:38:41.938280,242.65122985839844,0.9378700852394104,8.00089168548584,1.0425593852996826,8.00089168548584,0
2023/04/21/09:38:41.938289,242.84564208984372,0.9442169070243835,8.157259941101074,1.0420063734054563,8.157259941101074,0
2023/04/21/09:38:41.938300,243.04815673828125,0.9041056632995604,8.57564926147461,1.0411875247955322,8.57564926147461,0
2023/04/21/09:38:41.938344,243.34718322753903,0.9117151498794556,9.573619842529297,1.0404226779937744,9.573619842529297,0
2023/04/21/09:38:41.938354,243.53956604003903,0.976107120513916,9.573619842529297,1.0400904417037964,9.573619842529297,0
2023/04/21/09:38:41.938389,243.6419219970703,1.1323659420013428,9.573619842529297,1.0408021211624146,9.573619842529297,0
2023/04/21/09:38:41.938420,243.84097290039065,1.1182292699813845,10.921768188476562,1.0414165258407593,10.921768188476562,0
2023/04/21/09:38:41.938446,244.1402130126953,1.183880090713501,12.157248497009276,1.042466163635254,12.157248497009276,0
2023/04/21/09:38:41.938464,244.43795776367188,1.5009419918060305,13.29579734802246,1.0456243753433228,13.29579734802246,0
2023/04/21/09:38:41.938477,244.64547729492188,1.7641336917877195,14.035486221313477,1.050523281097412,14.035486221313477,0
2023/04/21/09:38:41.944397,244.84718322753903,1.9256671667099,14.282581329345703,1.0564781427383425,14.282581329345703,0
2023/04/21/09:38:41.944412,245.14085388183597,1.8621419668197632,13.99267292022705,1.0619866847991943,13.99267292022705,0
2023/04/21/09:38:41.944526,245.4458465576172,1.799842119216919,13.617655754089355,1.0670586824417114,13.617655754089355,0
2023/04/21/09:38:41.944551,245.740234375,1.5552217960357666,13.018753051757812,1.0704835653305054,13.018753051757812,0
2023/04/21/09:38:41.945336,246.13873291015625,1.2527230978012085,12.526321411132812,1.0718839168548584,12.674864768981934,0
2023/04/21/09:38:41.945426,246.33970642089844,1.1885690689086914,12.35684299468994,1.0728522539138794,12.35684299468994,0
2023/04/21/09:38:41.946371,246.7420196533203,1.2381141185760498,12.159543991088867,1.0741455554962158,12.159543991088867,0
2023/04/21/09:38:41.946388,247.14208984375,1.0808049440383911,12.008787155151367,1.074389100074768,12.008787155151367,0
2023/04/21/09:38:42.034454,247.44525146484372,1.0590476989746094,11.900447845458984,1.0744870901107788,11.900447845458984,0
2023/04/21/09:38:42.034473,247.8419952392578,1.0557502508163452,11.939245223999023,1.0745625495910645,11.939245223999023,0
2023/04/21/09:38:42.034483,248.1441802978516,1.0037381649017334,12.07768726348877,1.0742926597595217,12.07768726348877,0
2023/04/21/09:38:42.034510,248.2378692626953,1.0375938415527344,12.199248313903809,1.07424795627594,12.199248313903809,0
2023/04/21/09:38:42.034522,248.2378692626953,1.0415815114974976,12.27314567565918,1.0742295980453491,12.27314567565918,0
2023/04/21/09:38:42.034538,248.35186767578125,1.0444787740707395,12.337177276611328,1.0742303133010864,12.337177276611328,0
2023/04/21/09:38:42.034852,248.44163513183597,1.0115848779678345,12.397812843322754,1.0740129947662354,12.397812843322754,0
2023/04/21/09:38:42.034948,248.5467071533203,1.0451362133026123,12.428842544555664,1.0740183591842651,12.428842544555664,0
2023/04/21/09:38:42.035036,248.64236450195312,1.1035637855529783,12.433338165283203,1.0744099617004397,12.433338165283203,0
2023/04/21/09:38:42.035115,248.74929809570312,1.146013855934143,12.416415214538574,1.075080394744873,12.416415214538574,0
2023/04/21/09:38:42.035129,248.9467010498047,1.1761298179626465,12.384035110473633,1.0759470462799072,12.384035110473633,0
2023/04/21/09:38:42.035138,249.13751220703125,1.117512345314026,12.258861541748049,1.076422929763794,12.258861541748049,0
2023/04/21/09:38:42.035223,249.1540985107422,1.1023794412612915,12.185202598571776,1.0767966508865356,12.185202598571776,0
2023/04/21/09:38:42.035299,249.2451629638672,1.0529838800430298,12.117525100708008,1.0768426656723022,12.117525100708008,0
2023/04/21/09:38:42.035311,249.5426788330078,1.025301218032837,11.859334945678713,1.0767055749893188,11.859334945678713,0
2023/04/21/09:38:42.035323,249.5426788330078,0.9966440796852112,11.859334945678713,1.0763797760009766,11.859334945678713,0
2023/04/21/09:38:42.035485,249.64163208007807,0.9758234024047852,11.859334945678713,1.0759177207946775,11.859334945678713,0
2023/04/21/09:38:42.035567,249.6466827392578,0.9716668725013732,11.76732349395752,1.075429916381836,11.76732349395752,0
2023/04/21/09:38:42.035684,249.8471527099609,0.968647003173828,11.588679313659668,1.0749238729476929,11.588679313659668,0
2023/04/21/09:38:42.035775,250.04119873046875,0.9597379565238952,11.499700546264648,1.0743608474731443,11.499700546264648,0
